GeneSymbol,logFC,color,Pval
MBOAT4,-0.170201722171688,Not Significant,4.96657624451305
MCAT,-0.353723616233975,Not Significant,3.44045244441957
MCCC2,-0.211076565169327,Not Significant,2.88941028970075
MCHR2,-0.852810872247941,Not Significant,3.24848994972996
MCM2,-0.267750744174366,Not Significant,5.55783391421528
MCM4,-0.410816893576566,Not Significant,2.98970004336019
MCM6,-0.245365385405524,Not Significant,3.13614203811603
MCM7,0.359304653187293,Not Significant,5.53061986415007
MCOLN1,-0.253246953501082,Not Significant,3.03446905637714
MDGA1,0.252662989901726,Not Significant,3.22163165664413
MDH1,-0.473993935894808,Not Significant,3.60240756596188
MDH1B,-0.353407859005612,Not Significant,3.12673754056127
MDH2,-0.34614473274554,Not Significant,3.64016451766011
MDK,-0.623585035824904,Not Significant,5.65033401590337
MDP1,-0.298929299473536,Not Significant,3.00585888887388
ME2,-0.263113160966427,Not Significant,3.51769823277656
ME3,-0.435053524757277,GWAS pval < 1.0E-6,15.1848208698606
MEA1,-0.196590239827839,Not Significant,3.30443077296381
MECOM,0.291915015978418,Not Significant,4.09463593123311
MECR,-0.375251362686325,Not Significant,4.26344415283736
MED10,-0.250660381781686,Not Significant,3.38615817812393
MED27,-0.184495057301042,Not Significant,2.82246350007014
MED29,-0.322348337279093,Not Significant,4.02738066094038
MED6,-0.206749299188021,Not Significant,3.33818731446274
MEF2C-AS1,-0.218270008448942,Not Significant,5.59397105503639
MEG3,-0.217165204934652,Not Significant,2.48320029591838
MEIS3,-0.510999590587603,Not Significant,4.14466259553046
MEN1,-0.180034633107126,Not Significant,2.433916215832
MESP1,-0.282211561240176,Not Significant,3.96257350205938
MESP2,-0.421584723488775,Not Significant,3.96257350205938
MEST,-0.424678006747123,Not Significant,3.66655272550325
MET,-0.386704222390101,Not Significant,4.96297212024422
METTL1,-0.290403605714753,Not Significant,3.38541913300251
METTL16,0.152949599195277,Not Significant,3.55972078676441
METTL2A,-0.231888773354095,Not Significant,4.10496440254768
METTL6,-0.25905452904394,Not Significant,3.68214551066853
METTL7B,0.381560230033198,Not Significant,3.91364016932525
MFAP2,0.508675709168573,Not Significant,3.06268275223751
MFNG,0.307312225176709,Not Significant,3.09130056764778
MFSD14C,-0.450998752008013,Not Significant,4.08034671768964
MGEA5,-0.26192103746685,Not Significant,3.30918394201908
MGRN1,-0.259807715500252,Not Significant,3.28025450747042
MIA,0.653446792620481,Not Significant,3.06078036414518
MIAT,-0.219041720629023,Not Significant,2.85294232897164
MICAL1,-0.18639939084949,Not Significant,5.13519237097385
MICAL2,-0.320019544574021,Not Significant,4.1248229401853
MICU1,-0.211800962528224,Not Significant,3.59636481020945
MIEF2,-0.256330684369676,Not Significant,2.91721462968355
MIR193BHG,-0.513454457238862,Not Significant,3.17548367199279
MIR4500HG,-0.493582078659322,Not Significant,3.08639805027084
MIR568,0.325867877272306,Not Significant,2.73306308884083
MIR7-3HG,-0.58430947362098,Not Significant,3.43144628795056
MISP,-0.318642945607512,GWAS pval < 1.0E-6,8.76929568638743
MITF,0.291449669011148,Not Significant,3.65403845818686
MKLN1-AS,0.242512078414569,Not Significant,3.66655272550325
MKNK1,-0.159307164513415,Not Significant,3.30636097383845
MLIP,-0.591570415960827,Not Significant,3.94309514866353
MMAB,-0.164377731643458,eQTL pval < 1.0E-6,3.18236853280948
MMACHC,-0.332360063385613,eQTL pval < 1.0E-6,2.24154231138953
MMP17,-0.306250648760764,Not Significant,4.60977163753087
MMP25-AS1,-0.337200725845065,Not Significant,2.82623117686335
MMRN1,0.532276803666394,Not Significant,2.91399629438162
MNT,-0.231700946521245,Not Significant,3.55972078676441
MOAP1,-0.437356449143349,GWAS pval < 1.0E-6,6.83356988615672
MOB3B,0.192775693485736,Not Significant,3.44369749923271
MOB3C,0.252661206689882,Not Significant,3.34843126113421
MOCS3,-0.282107645763272,Not Significant,4.33161408331
MON1B,-0.109143106507208,Not Significant,3.32468001666071
MORC1,0.161370210105928,Not Significant,2.56960240861303
MORN1,-0.40546781209784,Not Significant,3.71152719940022
MORN3,-0.385905245826714,Not Significant,3.57430278663741
MOV10L1,-0.346519975637221,Not Significant,3.48704892002751
MOXD1,-0.448002999449165,Not Significant,3.05217431555755
MPC2,-0.234255652513432,Not Significant,2.99267904707726
MPI,-0.191715094099147,Not Significant,2.3855246339096
MPND,-0.291046177838837,Not Significant,3.84043280676638
MPO,-0.494403458617827,Not Significant,2.63301702402215
MPPED1,-0.422035190149261,Not Significant,3.37903156435571
MPV17,-0.156984843320184,Not Significant,2.54898154784454
MPV17L,-0.402477261369526,Not Significant,2.11673614041503
MPV17L2,-0.322263615454379,Not Significant,4.6976690713156
MRAS,0.335341043840719,Not Significant,2.85917781989069
MRFAP1,-0.211920444684273,Not Significant,3.66675430103804
MRGPRF,0.505450164315767,Not Significant,4.43368037847519
MRI1,-0.277386239320794,Not Significant,2.46801044858745
MROH1,-0.341316469943509,Not Significant,3.80826960663714
MROH3P,-0.0708922143359718,Not Significant,4.50403960511829
MROH7,-0.431563296845595,Not Significant,3.09458193129746
MRPL1,-0.185205263574263,Not Significant,3.47044132697884
MRPL11,-0.189485625778289,Not Significant,4.17256610459922
MRPL12,-0.329141447771415,Not Significant,4.86838133565087
MRPL2,-0.325596647670864,Not Significant,3.30443077296381
MRPL20,-0.176575039319593,Not Significant,3.71152719940022
MRPL28,-0.241142297374743,Not Significant,4.05423607688883
MRPL3,-0.29401353657558,Not Significant,2.50891858657681
MRPL37,-0.251843651670096,Not Significant,3.09458193129746
MRPL37P1,-0.412183405840756,Not Significant,2.94615357314775
MRPL4,-0.257756817761388,Not Significant,3.63601217025151
MRPL52,-0.205237185483758,Not Significant,3.25289906863501
MRPL53,-0.250694454445227,Not Significant,2.25766771764285
MRPL55,-0.349307187302569,Not Significant,4.46813805090419
MRPL57,-0.29243469847069,Not Significant,3.4135252214286
MRPL58,-0.161270294578909,Not Significant,2.48254017345977
MRPS10,-0.191025960265711,Not Significant,3.30443077296381
MRPS11,-0.161872250780586,Not Significant,4.77365791283637
MRPS12,-0.269434334136567,Not Significant,3.94538694544311
MRPS16,-0.242788383301391,Not Significant,3.59636481020945
MRPS18A,-0.238330333846537,Not Significant,2.86838133565087
MRPS22,-0.255518205793859,Not Significant,3.44225225835853
MRPS25,-0.167631814819173,Not Significant,3.68214551066853
MRPS26,-0.260081218657923,Not Significant,3.55377359822184
MRPS27,-0.255615211856141,Not Significant,3.9613798380503
MRPS30,-0.316769715466206,Not Significant,2.90833304240432
MRPS6,0.234428310743852,Not Significant,4.79209646961395
MRPS9,-0.217877089047255,eQTL pval < 1.0E-6,3.15726598105173
MRTO4,-0.294579499160938,Not Significant,3.21745571598999
MS4A14,0.524298726356338,GWAS pval < 1.0E-6,12.2713216331491
MS4A8,-0.423134964107587,GWAS pval < 1.0E-6,12.2713216331491
MSANTD1,-0.431971800088114,Not Significant,2.90587840415944
MSH2,-0.301242809483587,Not Significant,5.05443294655761
MSH3,-0.215675308569802,Not Significant,2.92811799269387
MSLNL,-0.550269695397928,Not Significant,4.05423607688883
MSR1,0.470531287260383,Not Significant,3.1721785723172
MSRB3,0.246655705347591,Not Significant,2.94043658209873
MSTO1,-0.331809837374153,Not Significant,2.80687540164554
MT1E,0.382758341179496,Not Significant,3.07711890879171
MT1F,0.687914640874023,Not Significant,3.07711890879171
MT1H,0.704211266745325,Not Significant,3.07711890879171
MT1JP,0.799867126974459,Not Significant,3.07711890879171
MT1L,0.50724633632985,Not Significant,3.07711890879171
MTCH1,-0.302632735454197,Not Significant,3.22163165664413
MTCL1,-0.303675509192596,Not Significant,5.1331221856625
MTFMT,-0.213142878237536,Not Significant,5.70663744528855
MTHFD1,-0.245692913033935,Not Significant,3.38038499425719
MTHFR,-0.266667590034649,eQTL pval < 1.0E-6,3.8843894883257
MTHFSD,-0.207457588033889,Not Significant,3.61636413163812
MTMR10,0.300892729747292,Not Significant,2.73095429034238
MTMR7,-0.419187209836104,Not Significant,3.1721785723172
MTPAP,-0.231357448006153,Not Significant,3.22192113806254
MTR,-0.334291234942776,Not Significant,3.80799040734633
MTSS1L,0.264276515855407,Not Significant,5.00647559683293
MTUS2,-0.506372608427826,Not Significant,4.23388471677859
MUC1,0.582101276900586,Not Significant,2.80687540164554
MVD,-0.234353330366446,Not Significant,4.81987412483595
MXD3,-0.24412942956776,Not Significant,4.55052160081264
MXI1,0.304520909805917,Not Significant,2.57708201923234
MYADM,-0.254684972059947,Not Significant,3.40815658877522
MYADML2,-0.368318351109643,Not Significant,1.90031935889075
MYBBP1A,-0.262106779634852,Not Significant,5.54196680750349
MYCBPAP,-0.384538543686478,Not Significant,2.8353497840657
MYDGF,-0.2911402209233,Not Significant,3.84043280676638
MYH10,-0.321453878468967,Not Significant,2.88405682306094
MYL3,0.274503690212808,Not Significant,2.82798119057544
MYL4,0.462380984723175,Not Significant,4.71692502526453
MYL7,-0.650491511560292,Not Significant,2.72468864545819
MYLK3,-0.61249120610091,Not Significant,3.17153345264732
MYO15A,-0.31848458948942,Not Significant,3.22155931642877
MYO16,-0.284535898576303,Not Significant,4.66999229912724
MYO1E,0.359992205079614,Not Significant,4.0505611989635
MYO5C,-0.334492020795836,Not Significant,3.37355697466871
MYOG,-0.442713912403328,Not Significant,3.29268536641129
MYOT,0.804389980631809,Not Significant,3.39859193946532
MYOZ2,-0.326280968850904,Not Significant,2.83683862502298
MYPOP,-0.25335326658249,GWAS pval < 1.0E-6,Inf
MYRF,0.284477215715726,Not Significant,3.15015080439474
MZT2A,-0.397291037467186,Not Significant,1.99567862621736
N4BP3,-0.307727029490609,Not Significant,4.22047565667521
NAA20,-0.289660859044601,Not Significant,2.84436036624022
NAF1,-0.336734132413586,Not Significant,2.76095090685981
NAGPA,-0.288996752998925,Not Significant,3.28025450747042
NALCN,-0.281430571995468,Not Significant,2.75153628244897
NAP1L5,-0.602763781540559,Not Significant,3.31488553095346
NAPA,-0.327730752434396,Not Significant,4.14466259553046
NAPB,-0.428494044068052,Not Significant,3.2518119729938
NARS,-0.245304197994973,Not Significant,2.71760449525747
NAT10,-0.153092834317296,Not Significant,3.37181549192659
NAT16,-0.662897069238159,Not Significant,4.40804544495326
NAT6,-0.335409472883879,Not Significant,2.42342831593471
NAT8L,-0.249917869433834,Not Significant,2.60554831917378
NBL1,-0.221145647094303,Not Significant,3.21745571598999
NCALD,-0.59033164188958,Not Significant,4.15039634191755
NCAPH2,-0.192328784582104,Not Significant,3.48704892002751
NCBP1,-0.17156893158091,Not Significant,3.58203035778526
NCF4,0.409811834870132,Not Significant,2.83923143813887
NCMAP,0.26217824370776,Not Significant,2.85729775426238
NCR3LG1,-0.5521219969359,Not Significant,3.07977228854307
NDE1,0.291225847654594,Not Significant,2.11673614041503
NDEL1,-0.294834032630831,Not Significant,2.88405682306094
NDFIP1,-0.395158528730101,Not Significant,4.63115549317418
NDN,-0.345028991245479,Not Significant,3.36041391332657
NDRG4,-0.367443765445445,Not Significant,4.04129280891271
NDST3,-0.36403460434586,Not Significant,3.12679569072296
NDUFA10,-0.230940703951852,Not Significant,3.16424603248062
NDUFA11,-0.26244773034444,Not Significant,3.43144628795056
NDUFA13,-0.196713936564407,Not Significant,4.6976690713156
NDUFA2,-0.175259718703923,GWAS pval < 1.0E-6,7.03531618502396
NDUFA5P6,-0.824405204115923,Not Significant,4.5567370125413
NDUFA6,-0.190199953905128,Not Significant,3.85201467931619
NDUFA9,-0.23829392121372,Not Significant,3.02099825152528
NDUFAB1,-0.317213729822487,Not Significant,3.62433638603911
NDUFAF3,-0.249337827237381,Not Significant,2.98800688534074
NDUFB10,-0.196504252229563,Not Significant,2.81644546638114
NDUFB2,-0.197891132030469,Not Significant,2.52186657189948
NDUFB2-AS1,-0.350366477940991,Not Significant,2.52186657189948
NDUFB8,-0.165874693834272,Not Significant,3.30918394201908
NDUFC2,-0.270392836703441,Not Significant,2.89448981523003
NDUFS1,-0.33547101533806,Not Significant,3.12673754056127
NDUFS6,-0.289041747274474,Not Significant,3.09113982698272
NDUFS7,-0.258585348421692,GWAS pval < 1.0E-6,8.76929568638743
NDUFV1,-0.267667725413435,Not Significant,4.17256610459922
NDUFV3,-0.246038331808164,Not Significant,2.58636500280144
NEBL-AS1,-0.711866180362087,Not Significant,2.81247927916354
NECAB3,-0.233636001786351,Not Significant,2.99567862621736
NECAP1,-0.376246032968023,Not Significant,4.8897470826466
NECAP2,0.177966486415224,Not Significant,3.46750041390534
NEDD8,-0.223080832869963,Not Significant,3.00585888887388
NEGR1,-0.322823195134344,Not Significant,3.96058588082386
NEIL2,-0.168440413510026,Not Significant,3.39340369082071
NEK10,-0.467029967098777,Not Significant,2.86075078242839
NEK2,-0.487612034556489,Not Significant,2.97592501269257
NEK7,0.345640153306352,Not Significant,2.4639468448408
NELL1,-0.529586659420675,Not Significant,4.1863523046531
NELL2,-0.465042799299267,Not Significant,4.20217868863598
NES,0.252754450242786,Not Significant,2.61762269653189
NETO1,-0.374554766900923,Not Significant,2.79860287567955
NEU1,-0.240107002585278,GWAS pval < 1.0E-6,8.05863766428824
NEU3,-0.428264625425618,Not Significant,2.94500413847086
NEURL1,-0.23404175964103,Not Significant,2.65403845818686
NEUROD6,-0.593177516829446,Not Significant,2.85294232897164
NEUROG2,-0.347132720017871,Not Significant,3.14508697769214
NFATC2,0.357415933203425,Not Significant,4.33161408331
NFATC4,0.334553317436599,Not Significant,3.00585888887388
NFE2,0.50483642542634,Not Significant,3.91364016932525
NFIB,0.164264769347924,Not Significant,3.67840156953466
NFKBIA,0.386637984641211,Not Significant,4.29132420727346
NGEF,-0.535892717478061,Not Significant,3.82016107197681
NHLH2,0.271200748006959,Not Significant,2.92299567320665
NHLRC1,-0.473191550632279,Not Significant,2.79209646961395
NHP2,-0.31622001768442,Not Significant,4.22047565667521
NINJ1,0.182850300651794,Not Significant,3.29998893767789
NIPSNAP1,-0.369382287172429,Not Significant,3.36673358884458
NISCH,-0.282354265915854,Not Significant,2.80465394165158
NIT1,-0.295978088655005,Not Significant,2.63507396621002
NKD2,-0.382160827676167,Not Significant,3.60941812144956
NKIRAS1,-0.316744418517155,Not Significant,3.21112488422458
NKPD1,-0.386724470088318,GWAS pval < 1.0E-6,Inf
NKX6-3,-0.308486440192958,Not Significant,2.98716277529483
NLE1,-0.241947122314741,Not Significant,2.50765874674503
NLK,-0.290993454161767,Not Significant,2.96697855531709
NLRP1,-0.393075819817909,Not Significant,5.54196680750349
NME2,-0.314764314706434,eQTL pval < 1.0E-6,2.8353497840657
NMNAT2,-0.561009685785975,Not Significant,3.30338154076777
NMRAL1,-0.232543033023165,Not Significant,2.97510403989252
NMU,-0.81102042662047,Not Significant,2.15230397926583
NOC2L,-0.207740520067486,Not Significant,2.78887945874195
NOCT,-0.532792572814379,Not Significant,2.91685585685695
NOL4,-0.211888377906689,Not Significant,2.83833258756226
NOL9,-0.243149781743293,Not Significant,2.76447155309245
NOMO1,-0.271639475177978,Not Significant,3.17548367199279
NOP14-AS1,-0.344186373591797,Not Significant,2.90587840415944
NOP16,-0.240019480502101,Not Significant,4.55052160081264
NORAD,-0.226250792822894,Not Significant,3.18495382393537
NOS1,-0.203548682765525,Not Significant,3.73142202811716
NOVA2,-0.212371298120903,GWAS pval < 1.0E-6,Inf
NOX5,-0.389865489261315,Not Significant,3.0100165416986
NOXA1,-0.499755928448864,Not Significant,4.62911698322239
NPAT,-0.181499618731796,Not Significant,3.46067293646062
NPB,-0.609040417695765,Not Significant,1.90031935889075
NPC2,0.215389856872839,GWAS pval < 1.0E-6,6.998266287191
NPDC1,-0.357506548342823,Not Significant,4.62911698322239
NPFF,0.403825308906325,Not Significant,3.91257354296371
NPHS1,-0.316312607498002,Not Significant,2.48784946307797
NPIPP1,0.191189831436687,Not Significant,3.17548367199279
NPM1,-0.212592042841912,Not Significant,3.49498575991589
NPM3,-0.285041506245469,Not Significant,3.30918394201908
NPNT,0.518752751725147,Not Significant,3.30627305107635
NPPA,-0.57506200255766,Not Significant,3.8843894883257
NPTN,-0.376093164168791,Not Significant,3.21781413350798
NPTX2,-0.594543321842739,Not Significant,3.81616096294358
NPTXR,-0.422564176573275,Not Significant,3.09130056764778
NPW,-0.769377108480215,Not Significant,2.81644546638114
NPY,-0.439836847624584,Not Significant,3.63732907027433
NPY5R,-0.447066934939618,Not Significant,2.76095090685981
NQO2,-0.250542523437211,Not Significant,3.79182747333288
NR1H2,-0.170427103615135,Not Significant,3.07520400420209
NR1I2,-0.267520884680838,Not Significant,2.7667499904589
NR2F1-AS1,-0.204497056804218,Not Significant,2.85886390987926
NRBP2,-0.251186274986494,Not Significant,3.80826960663714
NREP,-0.289423389008191,Not Significant,2.44964932769838
NRG1,-0.525481644136983,Not Significant,4.96657624451305
NRGN,-0.563952958920162,Not Significant,3.10171372141088
NRIP2,0.541362023788876,Not Significant,4.36051351073141
NRIP3,-0.40707069839882,Not Significant,3.82915179635669
NRL,-0.291633871010797,Not Significant,3.00585888887388
NRN1,-0.53778218731293,Not Significant,3.22061998850834
NRSN1,-0.478634278707085,Not Significant,3.33189376206727
NRSN2,-0.337900854585088,Not Significant,3.90448195767685
NRXN2,-0.310571323422431,Not Significant,3.88773023158273
NRXN3,-0.438671398553001,Not Significant,3.43889861635094
NSF,-0.484881302763421,Not Significant,4.71692502526453
NSG1,-0.507782649316286,Not Significant,3.60345196201287
NSMCE1,-0.20285989075998,Not Significant,3.37417328671429
NSUN5,-0.18175839836534,Not Significant,2.84314809892999
NT5C3B,-0.181878456776265,Not Significant,3.65247484000131
NT5DC3,-0.36036516539356,Not Significant,4.06078036414518
NTHL1,-0.254639009960265,Not Significant,2.81644546638114
NTM,-0.147446029054675,Not Significant,3.8847224086041
NTMT1,-0.240163297622137,Not Significant,3.69164905141327
NTNG1,-0.425034230618582,Not Significant,3.41702807089519
NUCB1,-0.271568523583158,Not Significant,4.14466259553046
NUDC,-0.182877699420431,Not Significant,4.08465293767581
NUDT14,-0.273243623523308,Not Significant,4.18916284885951
NUDT2,-0.269085466522814,eQTL pval < 1.0E-6,3.95939765988593
NUMBL,-0.401251105336172,Not Significant,3.1670442493954
NUP155,-0.272777268296644,Not Significant,3.66614985489745
NUP210,-0.149768061116749,Not Significant,3.14697138528701
NUPR1,0.531468676039298,Not Significant,3.76145211231867
NUPR2,-0.691140116758048,Not Significant,3.36734028670609
NUTF2,-0.177929086241867,Not Significant,2.27327279097343
NWD1,0.481400172921598,Not Significant,3.27392512978463
NWD2,-0.402454718013731,Not Significant,4.0087296108049
NXN,0.248793093488068,Not Significant,3.55972078676441
NXPH1,-0.386637180948089,Not Significant,4.85823676972421
NXPH2,-0.832404246872113,Not Significant,3.88140463477624
NYAP1,-0.40384410227248,Not Significant,5.53061986415007
OACYLP,-0.397798137901499,Not Significant,2.94615357314775
OAZ1,-0.209136796263326,Not Significant,3.14800825203784
OBSL1,-0.216553505060372,Not Significant,3.25065023940252
OCA2,-0.429523229190236,Not Significant,2.91578131326076
OCIAD1,-0.277532578194532,Not Significant,3.07515236702446
ODC1,-0.278029591331721,Not Significant,3.45395113359827
OGDHL,-0.287353188449227,Not Significant,2.95860731484178
OGFOD1,-0.281974252007678,Not Significant,3.07711890879171
OIP5-AS1,-0.315359709557773,Not Significant,3.34055921812968
OLAH,0.508826444390415,Not Significant,2.96457026181545
OLFM1,-0.353945368462519,Not Significant,4.82333006733185
OLFM3,-0.630392024075367,Not Significant,3.05354773498693
OLFM4,-0.371121534198898,Not Significant,4.16698045292347
OLMALINC,0.267838064554807,Not Significant,2.88074411072206
OPN4,-0.566919706320813,eQTL pval < 1.0E-6,2.83297820420974
OPRD1,-0.623141306309377,Not Significant,4.26344415283736
OR10AC1,-0.272587009661284,GWAS pval < 1.0E-6,10.8486301497525
OR14I1,-0.737277585658186,Not Significant,3.52461940685664
OR1F1,-0.522202090453609,Not Significant,2.82623117686335
OR1F2P,-0.345660448327864,Not Significant,2.82623117686335
OR1H1P,-0.497095427889219,Not Significant,2.92738252345476
OR2G6,-0.35581066142692,Not Significant,3.52461940685664
OR7A5,0.849375652740215,eQTL pval < 1.0E-6,3.41816407594235
OR7C1,0.457396172370001,Not Significant,3.41816407594235
OR7E13P,-0.534631521163106,GWAS pval < 1.0E-6,15.1848208698606
OR7E14P,0.520696403447413,Not Significant,3.07977228854307
OR7E26P,0.537539511430119,Not Significant,2.96457026181545
OR7E2P,-0.356920837128674,GWAS pval < 1.0E-6,15.1848208698606
OR7E7P,-0.304137397565756,Not Significant,3.48293612651735
OR8S1,-0.414094168229321,Not Significant,3.2894595520667
OR9Q1,-0.155397506513305,Not Significant,2.94538694544311
ORAOV1,-0.180966779698305,Not Significant,4.43368037847519
ORC3,-0.341373306169754,Not Significant,3.62800908853509
ORC6,-0.230767835128073,Not Significant,3.17153345264732
ORM1,0.783050466215829,Not Significant,3.25656863485332
ORM2,0.284135964582576,Not Significant,3.25656863485332
OSBP2,-0.263048756412913,Not Significant,3.36673358884458
OSBPL10,-0.350560867158637,Not Significant,4.03465716443938
OSBPL5,-0.227674547878643,Not Significant,2.8847224086041
OSBPL6,-0.247676240182316,Not Significant,3.27148389524023
OSCP1,-0.279989799834126,Not Significant,3.10078158214863
OTOGL,-0.458989574474175,Not Significant,3.09517630019906
OTUB1,-0.328444828043733,Not Significant,4.17502853887631
OTUD3,-0.306468579564779,Not Significant,3.21745571598999
OVOL2,-0.447769891565539,Not Significant,3.72330847115496
OXCT1,-0.366396567052102,Not Significant,2.2503409679051
OXCT1-AS1,-0.629880946417039,Not Significant,2.2503409679051
OXCT2,-0.378008076254374,Not Significant,3.6959405337824
OXLD1,-0.248446216605211,Not Significant,4.86838133565087
OXNAD1,-0.273731420745574,Not Significant,3.68214551066853
P2RX2,-0.521102720227712,Not Significant,2.99267904707726
P2RX5,-0.297047850933486,Not Significant,3.08291480935943
P2RX5-TAX1BP3,-0.347305453575886,Not Significant,3.08291480935943
P2RX6,-0.313136796689709,Not Significant,4.13768969004573
P2RX6P,-0.316039948079266,Not Significant,4.13768969004573
P2RY14,0.380589519278911,Not Significant,3.88672530753565
P4HTM,-0.25355064422994,Not Significant,2.98800688534074
PA2G4,-0.201093745463563,Not Significant,3.91364016932525
PABPC4,-0.125487519253359,Not Significant,3.6959405337824
PACSIN1,-0.433715704467765,Not Significant,2.86169730183372
PADI2,0.351884075357002,Not Significant,3.06268275223751
PAFAH1B1,-0.276959275929013,Not Significant,3.08291480935943
PAK1,-0.594915336149243,Not Significant,4.47482557216473
PAK6,-0.339948357086534,Not Significant,3.55705013042214
PALM2-AKAP2,-0.5860331462422,Not Significant,3.18708664335714
PAM16,-0.247817378410255,Not Significant,2.97510403989252
PAPSS2,0.279489527149722,Not Significant,3.16896251435997
PARD3B,0.241484007307848,Not Significant,3.81389162018679
PARM1,-0.532824633098109,Not Significant,3.49512154058978
PART1,-0.66303439936753,Not Significant,2.47560387789616
PATJ,-0.218168210421945,Not Significant,3.55330753362847
PAX7,-0.452305619793536,Not Significant,3.21745571598999
PAXBP1-AS1,-0.325782480723417,Not Significant,4.79209646961395
PBX3,0.190478140074671,Not Significant,2.61672334959235
PBXIP1,0.286705776188121,Not Significant,2.80687540164554
PCAT19,0.398972820212642,Not Significant,2.86327943284359
PCBP1-AS1,0.169421859374057,Not Significant,3.46826569072345
PCCB,-0.283206872991907,Not Significant,2.96617430604669
PCDH8,-0.852675155563053,Not Significant,4.16698045292347
PCDHA11,-0.481665015099999,Not Significant,4.63115549317418
PCDHA5,-0.523500029736789,Not Significant,4.63115549317418
PCDHA6,-0.530868878232054,Not Significant,4.63115549317418
PCDHAC2,-0.622839319115928,Not Significant,4.63115549317418
PCDHB14,-0.231999993194433,Not Significant,4.63115549317418
PCDHB15,-0.287804403238767,Not Significant,4.63115549317418
PCDHB19P,-0.278214480950688,Not Significant,4.63115549317418
PCDHGA4,-0.308161435174535,Not Significant,4.63115549317418
PCDHGC4,-0.426261805310157,Not Significant,4.63115549317418
PCDHGC5,-0.767596209661225,Not Significant,4.63115549317418
PCED1B,-0.303143337793935,Not Significant,3.71152719940022
PCGF3,-0.214277011541021,Not Significant,3.6285626825959
PCOLCE,0.31191828149873,Not Significant,5.53061986415007
PCP4,-0.447988728995219,Not Significant,4.06686717627327
PCP4L1,-0.527678230497693,Not Significant,2.97102229479122
PCSK1,-0.736299863241334,Not Significant,2.59108197915322
PCSK2,-0.448491558631095,Not Significant,3.59142087459133
PCSK6,0.233660497876885,Not Significant,3.28567024025477
PCYOX1L,-0.584462279981056,Not Significant,3.16781053893149
PCYT2,-0.195471928352289,Not Significant,1.90031935889075
PDCD11,-0.13590394160646,Not Significant,2.65403845818686
PDCD2L,-0.310160149397896,Not Significant,3.13906337929991
PDCD6,-0.22369991184487,Not Significant,3.60941812144956
PDE1C,0.208355824444332,Not Significant,4.57708201923234
PDE5A,0.346299935687612,Not Significant,2.83683862502298
PDE6D,-0.18071555132771,Not Significant,3.48122293107323
PDE6H,-0.611292255298884,Not Significant,3.80771138743188
PDE7A,-0.194127868108523,Not Significant,4.10935546370475
PDF,-0.596637154543584,Not Significant,4.736600668666
PDGFRB,0.274741498703825,Not Significant,3.43004118190341
PDIA3,-0.150489879951748,Not Significant,3.01587791713889
PDK2,-0.214047076463431,Not Significant,3.77832500292923
PDLIM1P2,-0.526021335377518,Not Significant,2.28718199979215
PEBP1,-0.209866659654637,Not Significant,3.73518217699046
PECR,-0.223764637807627,Not Significant,3.3040807471686
PEF1,-0.173508388932714,Not Significant,3.36663255488299
PEG3,-0.245794952282077,Not Significant,3.55067590690127
PELI2,0.231420360825744,Not Significant,3.00687251489429
PEMT,-0.279832128832594,Not Significant,3.22155931642877
PENK,-0.844300719430581,Not Significant,3.47729500726525
PER2,-0.236222001751535,Not Significant,3.70752240633222
PERP,0.283317820099845,Not Significant,4.49308927444848
PES1P2,-0.344124318462747,Not Significant,3.67840156953466
PEX14,-0.270745769137128,Not Significant,2.33059013271222
PEX16,-0.27079311620447,Not Significant,4.72862312810593
PEX26,-0.283875961303325,Not Significant,4.80134291304558
PEX7,-0.313298062269761,Not Significant,2.69875291136379
PF4,0.610661243534901,Not Significant,3.49512154058978
PFAS,-0.281686110032965,Not Significant,2.88405682306094
PFDN1,-0.210193892625571,GWAS pval < 1.0E-6,7.03531618502396
PFDN2,-0.180534008788812,Not Significant,2.63507396621002
PFN2,-0.381124233640225,Not Significant,2.96818772866963
PFN4,-0.396799474721228,Not Significant,3.47508485246013
PGAM1,-0.307141098498021,Not Significant,4.15732836623921
PGAM5,-0.264843714836517,Not Significant,2.98674133471648
PGAP2,-0.191580731586838,Not Significant,2.8847224086041
PGAP3,-0.2115127228923,Not Significant,2.95233580539844
PGF,0.380672623753248,GWAS pval < 1.0E-6,6.998266287191
PGM2L1,-0.304468290839003,Not Significant,3.37913552473488
PGPEP1,0.185284032220528,Not Significant,4.6976690713156
PGPEP1L,-0.421751358400582,Not Significant,3.54821356447571
PHACTR1,-0.337644220534314,Not Significant,4.3763372926438
PHF10,0.193263701110475,Not Significant,3.66554624884907
PHF19,0.231390301277358,Not Significant,2.63004239265395
PHF2,0.13423339887184,Not Significant,3.67489501702859
PHF21A,0.125847631863215,Not Significant,4.72862312810593
PHF7,-0.380460321175318,Not Significant,2.80465394165158
PHGDH,0.21487224649024,Not Significant,3.56687048241951
PHKG2,-0.194601339016087,Not Significant,4.08815020350058
PHLDA2,-0.754168873195891,Not Significant,2.66015121696236
PHLPP1,0.221572486266867,Not Significant,3.03254563181726
PHYHD1,0.619020338500198,Not Significant,3.69164905141327
PHYHIP,-0.439192774184059,Not Significant,2.93070198788447
PI4KA,-0.290311186008292,Not Significant,2.90587840415944
PIANP,-0.335241186340604,Not Significant,4.8897470826466
