Gene 1	Gene 2	Weight	Network group	Network
GNAS	ADCY3	0.012736985	Pathway	Wu-Stein-2010
GNAS	ADCY1	0.019498494	Pathway	Wu-Stein-2010
GNAS	HTR5A	0.01245766	Pathway	Wu-Stein-2010
GNAS	CHRM1	0.005817312	Pathway	Wu-Stein-2010
GNAS	ADCY7	0.016691227	Pathway	Wu-Stein-2010
GNAS	ADCY9	0.019704908	Pathway	Wu-Stein-2010
GNAS	HTR4	0.01379613	Pathway	Wu-Stein-2010
GNAS	ADRB3	0.0139117045	Pathway	Wu-Stein-2010
GNAS	PTGER1	0.021647023	Pathway	Wu-Stein-2010
GNAS	HTR7	0.01379613	Pathway	Wu-Stein-2010
GNAS	GRM1	0.0113815805	Pathway	Wu-Stein-2010
GNAS	ADORA2A	0.012868736	Pathway	Wu-Stein-2010
GNAS	GRM5	0.010622311	Pathway	Wu-Stein-2010
GNAS	ADRB1	0.014615786	Pathway	Wu-Stein-2010
GNAS	HRH1	0.013333854	Pathway	Wu-Stein-2010
GNAS	CHRM3	0.008715551	Pathway	Wu-Stein-2010
GNAS	EDNRB	0.016589781	Pathway	Wu-Stein-2010
GNAS	HTR2C	0.011005007	Pathway	Wu-Stein-2010
GNAS	ADRA1B	0.01021864	Pathway	Wu-Stein-2010
GNAS	DRD5	0.012014105	Pathway	Wu-Stein-2010
GNAS	HTR2B	0.012666967	Pathway	Wu-Stein-2010
GNAS	EDNRA	0.011819637	Pathway	Wu-Stein-2010
GNAS	HTR6	0.01379613	Pathway	Wu-Stein-2010
GNAS	HTR2A	0.012666967	Pathway	Wu-Stein-2010
GNAS	GNAQ	0.005406463	Pathway	Wu-Stein-2010
GNAS	LHCGR	0.016554682	Pathway	Wu-Stein-2010
GNAS	DRD1	0.012014105	Pathway	Wu-Stein-2010
GNAS	ADORA2B	0.013855783	Pathway	Wu-Stein-2010
PTK2B	PRKCG	0.004453101	Pathway	Wu-Stein-2010
PLCG1	GNA14	0.004502506	Pathway	Wu-Stein-2010
PLCG1	SPHK1	0.013720339	Pathway	Wu-Stein-2010
PLCG1	GNAQ	0.0061310935	Pathway	Wu-Stein-2010
PLCG1	GNA11	0.0035124863	Pathway	Wu-Stein-2010
PLCG1	ERBB4	0.007180318	Pathway	Wu-Stein-2010
PLCG1	CAMK4	0.017762987	Pathway	Wu-Stein-2010
PLCG1	GNA15	0.0035598972	Pathway	Wu-Stein-2010
PLCG1	PRKCG	0.004476679	Pathway	Wu-Stein-2010
PLCG1	CAMK2A	0.010697614	Pathway	Wu-Stein-2010
PLCG1	PDGFRA	0.0064534694	Pathway	Wu-Stein-2010
PLCG1	ERBB2	0.006851045	Pathway	Wu-Stein-2010
PPP3CA	CALML6	0.02477795	Pathway	Wu-Stein-2010
PPP3CA	CALML5	0.02477795	Pathway	Wu-Stein-2010
PPP3CA	CALML3	0.02453219	Pathway	Wu-Stein-2010
PPP3CA	PLCB4	0.02099021	Pathway	Wu-Stein-2010
PPP3CA	PPP3CC	0.08156121	Pathway	Wu-Stein-2010
PPP3CA	PLCB1	0.014748002	Pathway	Wu-Stein-2010
PPP3CA	PPP3CB	0.055607595	Pathway	Wu-Stein-2010
PPP3CA	PPP3R1	0.06541081	Pathway	Wu-Stein-2010
PPP3CA	PLCB3	0.020562267	Pathway	Wu-Stein-2010
PPP3CA	PLCG2	0.013029485	Pathway	Wu-Stein-2010
PRKCA	CHRM5	0.010757558	Pathway	Wu-Stein-2010
PRKCA	CHRM1	0.0069486615	Pathway	Wu-Stein-2010
PRKCA	SPHK1	0.014451698	Pathway	Wu-Stein-2010
PRKCA	CHRM2	0.010479264	Pathway	Wu-Stein-2010
PRKCA	CHRM3	0.010410549	Pathway	Wu-Stein-2010
PRKCA	TBXA2R	0.021405047	Pathway	Wu-Stein-2010
PRKCA	ERBB4	0.0075630625	Pathway	Wu-Stein-2010
PRKCA	CAMK2B	0.007941681	Pathway	Wu-Stein-2010
PRKCA	NOS3	0.007246983	Pathway	Wu-Stein-2010
PRKCA	ERBB2	0.007216238	Pathway	Wu-Stein-2010
PRKCA	PLCG2	0.00379905	Pathway	Wu-Stein-2010
PRKCA	GNAS	0.0039577726	Pathway	Wu-Stein-2010
PRKCA	PTK2B	0.004464596	Pathway	Wu-Stein-2010
PRKCA	PLCG1	0.004488235	Pathway	Wu-Stein-2010
ERBB3	CHRM1	0.0044163624	Pathway	Wu-Stein-2010
ERBB3	PLCB1	0.0027330308	Pathway	Wu-Stein-2010
ERBB3	CAMK2B	0.0050474964	Pathway	Wu-Stein-2010
ERBB3	MYLK	0.009244826	Pathway	Wu-Stein-2010
ERBB3	PRKCG	0.0029969092	Pathway	Wu-Stein-2010
ERBB3	ERBB2	0.0045864265	Pathway	Wu-Stein-2010
ERBB3	PLCG2	0.0024145632	Pathway	Wu-Stein-2010
ERBB3	PLCG1	0.002852589	Pathway	Wu-Stein-2010
ERBB3	PRKCA	0.0030046452	Pathway	Wu-Stein-2010
PRKCB	PLCD3	0.0060414756	Pathway	Wu-Stein-2010
PRKCB	ITPR2	0.014915521	Pathway	Wu-Stein-2010
PRKCB	PLCZ1	0.0060414756	Pathway	Wu-Stein-2010
PRKCB	CHRM5	0.007938434	Pathway	Wu-Stein-2010
PRKCB	CHRM1	0.0051276963	Pathway	Wu-Stein-2010
PRKCB	SPHK2	0.02448283	Pathway	Wu-Stein-2010
PRKCB	PLCD4	0.0060414756	Pathway	Wu-Stein-2010
PRKCB	CACNA1A	0.01021798	Pathway	Wu-Stein-2010
PRKCB	ITPR3	0.01257694	Pathway	Wu-Stein-2010
PRKCB	SPHK1	0.010664489	Pathway	Wu-Stein-2010
PRKCB	GRIN1	0.0098966425	Pathway	Wu-Stein-2010
PRKCB	PLCE1	0.005906963	Pathway	Wu-Stein-2010
PRKCB	PLCB4	0.00451633	Pathway	Wu-Stein-2010
PRKCB	GRIN2C	0.010828504	Pathway	Wu-Stein-2010
PRKCB	ITPR1	0.014480778	Pathway	Wu-Stein-2010
PRKCB	CHRM2	0.0077330694	Pathway	Wu-Stein-2010
PRKCB	CHRM3	0.0076823626	Pathway	Wu-Stein-2010
PRKCB	TBXA2R	0.015795643	Pathway	Wu-Stein-2010
PRKCB	PLCB1	0.0031732342	Pathway	Wu-Stein-2010
PRKCB	GRIN2D	0.010828504	Pathway	Wu-Stein-2010
PRKCB	ERBB4	0.005581088	Pathway	Wu-Stein-2010
PRKCB	CAMK2B	0.0058604856	Pathway	Wu-Stein-2010
PRKCB	PRKACG	0.0051030344	Pathway	Wu-Stein-2010
PRKCB	PLCB3	0.004424252	Pathway	Wu-Stein-2010
PRKCB	PRKX	0.0065337443	Pathway	Wu-Stein-2010
PRKCB	GRIN2A	0.009464296	Pathway	Wu-Stein-2010
PRKCB	NOS3	0.0053478396	Pathway	Wu-Stein-2010
PRKCB	ERBB2	0.005325152	Pathway	Wu-Stein-2010
PRKCB	PLCG2	0.0028034716	Pathway	Wu-Stein-2010
PRKCB	GNAS	0.0029205994	Pathway	Wu-Stein-2010
PRKCB	PTK2B	0.003294605	Pathway	Wu-Stein-2010
PRKCB	PLCG1	0.003312049	Pathway	Wu-Stein-2010
PRKCB	ERBB3	0.0022172485	Pathway	Wu-Stein-2010
PRKACB	ADCY4	0.03722681	Pathway	Wu-Stein-2010
PRKACB	PLN	0.03750463	Pathway	Wu-Stein-2010
PRKACB	ADCY2	0.028669802	Pathway	Wu-Stein-2010
PRKACB	ADCY8	0.032075394	Pathway	Wu-Stein-2010
PRKACB	ADCY3	0.021877775	Pathway	Wu-Stein-2010
PRKACB	PHKA1	0.027050167	Pathway	Wu-Stein-2010
PRKACB	PHKB	0.024450194	Pathway	Wu-Stein-2010
PRKACB	ADCY7	0.028669802	Pathway	Wu-Stein-2010
PRKACB	ADCY9	0.033846278	Pathway	Wu-Stein-2010
PRKACB	PHKA2	0.027050167	Pathway	Wu-Stein-2010
PRKACB	PHKG1	0.027050167	Pathway	Wu-Stein-2010
PRKACB	PHKG2	0.027050167	Pathway	Wu-Stein-2010
PRKACB	PRKCG	0.006780593	Pathway	Wu-Stein-2010
PRKACB	PRKCB	0.005016588	Pathway	Wu-Stein-2010
PDGFRB	PDGFRA	0.0105989305	Pathway	Wu-Stein-2010
PDGFRB	PLCG1	0.0069982638	Pathway	Wu-Stein-2010
ADRB2	GNAS	0.0117987115	Pathway	Wu-Stein-2010
PRKACA	ADCY4	0.019970933	Pathway	Wu-Stein-2010
PRKACA	PLN	0.020119973	Pathway	Wu-Stein-2010
PRKACA	ADCY2	0.015380385	Pathway	Wu-Stein-2010
PRKACA	ADCY8	0.01720737	Pathway	Wu-Stein-2010
PRKACA	ADCY3	0.011736691	Pathway	Wu-Stein-2010
PRKACA	PHKA1	0.014511505	Pathway	Wu-Stein-2010
PRKACA	GNA14	0.0036585461	Pathway	Wu-Stein-2010
PRKACA	PHKB	0.013116708	Pathway	Wu-Stein-2010
PRKACA	ADCY7	0.015380385	Pathway	Wu-Stein-2010
PRKACA	ADCY9	0.018157389	Pathway	Wu-Stein-2010
PRKACA	PHKA2	0.014511505	Pathway	Wu-Stein-2010
PRKACA	PHKG1	0.014511505	Pathway	Wu-Stein-2010
PRKACA	TBXA2R	0.016512636	Pathway	Wu-Stein-2010
PRKACA	GNAQ	0.004981868	Pathway	Wu-Stein-2010
PRKACA	GNA11	0.002854098	Pathway	Wu-Stein-2010
PRKACA	GNA15	0.0028926223	Pathway	Wu-Stein-2010
PRKACA	PHKG2	0.014511505	Pathway	Wu-Stein-2010
PRKACA	PRKCG	0.0036375604	Pathway	Wu-Stein-2010
PRKACA	NOS3	0.0055905874	Pathway	Wu-Stein-2010
PRKACA	PRKCB	0.002691231	Pathway	Wu-Stein-2010
EGFR	PLCB1	0.0026018487	Pathway	Wu-Stein-2010
EGFR	EDNRA	0.008542481	Pathway	Wu-Stein-2010
EGFR	PRKCG	0.002853061	Pathway	Wu-Stein-2010
EGFR	CAMK2A	0.0068177655	Pathway	Wu-Stein-2010
EGFR	ERBB2	0.004366284	Pathway	Wu-Stein-2010
EGFR	PLCG2	0.0022986673	Pathway	Wu-Stein-2010
EGFR	PLCG1	0.002715668	Pathway	Wu-Stein-2010
EGFR	PRKCA	0.002860426	Pathway	Wu-Stein-2010
EGFR	ERBB3	0.0018180019	Pathway	Wu-Stein-2010
EGFR	PRKCB	0.002110823	Pathway	Wu-Stein-2010
GNAL	ADCY4	0.0058734603	Pathway	Wu-Stein-2010
GNAL	ADCY2	0.0045233783	Pathway	Wu-Stein-2010
GNAL	ADCY8	0.0050606956	Pathway	Wu-Stein-2010
GNAL	ADCY3	0.003451766	Pathway	Wu-Stein-2010
GNAL	ADCY1	0.0052841576	Pathway	Wu-Stein-2010
GNAL	HTR5A	0.003376068	Pathway	Wu-Stein-2010
GNAL	CHRM1	0.0015765111	Pathway	Wu-Stein-2010
GNAL	ADCY7	0.0045233783	Pathway	Wu-Stein-2010
GNAL	ADCY9	0.0053400965	Pathway	Wu-Stein-2010
GNAL	HTR4	0.0037387977	Pathway	Wu-Stein-2010
GNAL	ADRB3	0.0037701186	Pathway	Wu-Stein-2010
GNAL	HTR7	0.0037387977	Pathway	Wu-Stein-2010
GNAL	ADORA2A	0.0034874708	Pathway	Wu-Stein-2010
GNAL	ADRB1	0.003960927	Pathway	Wu-Stein-2010
GNAL	HRH1	0.003613519	Pathway	Wu-Stein-2010
GNAL	CHRM3	0.0023619437	Pathway	Wu-Stein-2010
GNAL	HTR2C	0.0029823938	Pathway	Wu-Stein-2010
GNAL	DRD5	0.003255863	Pathway	Wu-Stein-2010
GNAL	HTR2B	0.003432791	Pathway	Wu-Stein-2010
GNAL	EDNRA	0.0032031615	Pathway	Wu-Stein-2010
GNAL	HTR6	0.0037387977	Pathway	Wu-Stein-2010
GNAL	HTR2A	0.003432791	Pathway	Wu-Stein-2010
GNAL	DRD1	0.003255863	Pathway	Wu-Stein-2010
GNAL	ADORA2B	0.0037549639	Pathway	Wu-Stein-2010
GNAL	ADRB2	0.0031974907	Pathway	Wu-Stein-2010
ADCY5	EDNRA	0.08965763	Pathway	Wu-Stein-2010
ADCY5	PRKACG	0.043914877	Pathway	Wu-Stein-2010
ADCY5	PRKX	0.05622705	Pathway	Wu-Stein-2010
ADCY5	GNAS	0.025133627	Pathway	Wu-Stein-2010
ADCY5	PRKACB	0.04317095	Pathway	Wu-Stein-2010
ADCY5	PRKACA	0.023159765	Pathway	Wu-Stein-2010
ADCY5	GNAL	0.0068112975	Pathway	Wu-Stein-2010
ADCY6	EDNRA	0.077312805	Pathway	Wu-Stein-2010
ADCY6	PRKACG	0.037868306	Pathway	Wu-Stein-2010
ADCY6	PRKX	0.04848523	Pathway	Wu-Stein-2010
ADCY6	GNAS	0.021673018	Pathway	Wu-Stein-2010
ADCY6	PRKACB	0.03722681	Pathway	Wu-Stein-2010
ADCY6	PRKACA	0.019970933	Pathway	Wu-Stein-2010
ADCY6	GNAL	0.0058734603	Pathway	Wu-Stein-2010
TAC1	TACR1	0.46079707	Pathway	Wu-Stein-2010
TAC1	TACR2	0.8312539	Pathway	Wu-Stein-2010
CCK	CCKBR	0.5579184	Pathway	Wu-Stein-2010
CCK	CCKAR	0.62243617	Pathway	Wu-Stein-2010
CYCS	SLC25A31	0.22837898	Pathway	Wu-Stein-2010
CYCS	VDAC3	0.22837898	Pathway	Wu-Stein-2010
CYCS	VDAC1	0.22837898	Pathway	Wu-Stein-2010
CYCS	VDAC2	0.22837898	Pathway	Wu-Stein-2010
CYCS	PPID	0.22837898	Pathway	Wu-Stein-2010
CYCS	SLC25A4	0.050963305	Pathway	Wu-Stein-2010
CYCS	SLC25A6	0.05811249	Pathway	Wu-Stein-2010
CYCS	SLC25A5	0.05811249	Pathway	Wu-Stein-2010
TAC3	TACR3	0.78511626	Pathway	Wu-Stein-2010
GUCY1A2	NOS2	0.13467138	Pathway	Wu-Stein-2010
GUCY1A2	NOS1	0.1536882	Pathway	Wu-Stein-2010
GUCY1A2	NOS3	0.073274374	Pathway	Wu-Stein-2010
GRIA1	GRIN1	0.07604471	Pathway	Wu-Stein-2010
GRIA1	GRIN2C	0.08320504	Pathway	Wu-Stein-2010
GRIA1	CAMK2D	0.06891188	Pathway	Wu-Stein-2010
GRIA1	GRIN2D	0.08320504	Pathway	Wu-Stein-2010
GRIA1	CAMK2B	0.045031324	Pathway	Wu-Stein-2010
GRIA1	PRKACG	0.039211154	Pathway	Wu-Stein-2010
GRIA1	PRKX	0.05020457	Pathway	Wu-Stein-2010
GRIA1	GRIN2A	0.07272261	Pathway	Wu-Stein-2010
GRIA1	CAMK2A	0.06389152	Pathway	Wu-Stein-2010
GRIA1	PRKACB	0.038546912	Pathway	Wu-Stein-2010
GRIA1	PRKACA	0.020679122	Pathway	Wu-Stein-2010
TRPM5	ITPR3	0.5175203	Pathway	Wu-Stein-2010
GUCY1A3	NOS2	0.13467138	Pathway	Wu-Stein-2010
GUCY1A3	NOS1	0.1536882	Pathway	Wu-Stein-2010
GUCY1A3	NOS3	0.073274374	Pathway	Wu-Stein-2010
ADCY10	GNAS	0.097537726	Pathway	Wu-Stein-2010
ADCY10	GNAL	0.02643305	Pathway	Wu-Stein-2010
GUCY1B3	NOS2	0.12256494	Pathway	Wu-Stein-2010
GUCY1B3	NOS1	0.13987222	Pathway	Wu-Stein-2010
GUCY1B3	NOS3	0.06668729	Pathway	Wu-Stein-2010
GRIA2	GRIN1	0.07604471	Pathway	Wu-Stein-2010
GRIA2	GRIN2C	0.08320504	Pathway	Wu-Stein-2010
GRIA2	CAMK2D	0.06891188	Pathway	Wu-Stein-2010
GRIA2	GRIN2D	0.08320504	Pathway	Wu-Stein-2010
GRIA2	CAMK2B	0.045031324	Pathway	Wu-Stein-2010
GRIA2	PRKACG	0.039211154	Pathway	Wu-Stein-2010
GRIA2	PRKX	0.05020457	Pathway	Wu-Stein-2010
GRIA2	GRIN2A	0.07272261	Pathway	Wu-Stein-2010
GRIA2	CAMK2A	0.06389152	Pathway	Wu-Stein-2010
GRIA2	PRKACB	0.038546912	Pathway	Wu-Stein-2010
GRIA2	PRKACA	0.020679122	Pathway	Wu-Stein-2010
GNAZ	ADCY4	0.02403018	Pathway	Wu-Stein-2010
GNAZ	ADCY2	0.018506568	Pathway	Wu-Stein-2010
GNAZ	ADCY8	0.020704903	Pathway	Wu-Stein-2010
GNAZ	ADCY3	0.014122265	Pathway	Wu-Stein-2010
GNAZ	ADCY1	0.021619156	Pathway	Wu-Stein-2010
GNAZ	HTR5A	0.01381256	Pathway	Wu-Stein-2010
GNAZ	ADCY7	0.018506568	Pathway	Wu-Stein-2010
GNAZ	ADCY9	0.02184802	Pathway	Wu-Stein-2010
GNAZ	BDKRB2	0.012908591	Pathway	Wu-Stein-2010
GNAZ	BDKRB1	0.012913465	Pathway	Wu-Stein-2010
GNAZ	CHRM2	0.009727241	Pathway	Wu-Stein-2010
GNAZ	EDNRB	0.01839409	Pathway	Wu-Stein-2010
GNAZ	NOS3	0.006726918	Pathway	Wu-Stein-2010
GNAZ	PLCG1	0.004166146	Pathway	Wu-Stein-2010
GNAZ	PDGFRB	0.006842318	Pathway	Wu-Stein-2010
GNAZ	ADCY5	0.027867168	Pathway	Wu-Stein-2010
GNAZ	ADCY6	0.02403018	Pathway	Wu-Stein-2010
GNAI3	ADCY4	0.015731819	Pathway	Wu-Stein-2010
GNAI3	ADCY2	0.01211568	Pathway	Wu-Stein-2010
GNAI3	ADCY8	0.013554862	Pathway	Wu-Stein-2010
GNAI3	ADCY3	0.009245412	Pathway	Wu-Stein-2010
GNAI3	ADCY1	0.014153396	Pathway	Wu-Stein-2010
GNAI3	HTR5A	0.009042658	Pathway	Wu-Stein-2010
GNAI3	ADRA1A	0.009028193	Pathway	Wu-Stein-2010
GNAI3	CHRM5	0.0065372414	Pathway	Wu-Stein-2010
GNAI3	CHRM1	0.0042226193	Pathway	Wu-Stein-2010
GNAI3	ADCY7	0.01211568	Pathway	Wu-Stein-2010
GNAI3	ADCY9	0.014303227	Pathway	Wu-Stein-2010
GNAI3	BDKRB2	0.008450858	Pathway	Wu-Stein-2010
GNAI3	HTR4	0.010014214	Pathway	Wu-Stein-2010
GNAI3	PTGER1	0.01571295	Pathway	Wu-Stein-2010
GNAI3	HTR7	0.010014214	Pathway	Wu-Stein-2010
GNAI3	GRM1	0.008261562	Pathway	Wu-Stein-2010
GNAI3	ADORA2A	0.009341045	Pathway	Wu-Stein-2010
GNAI3	GRM5	0.0077104303	Pathway	Wu-Stein-2010
GNAI3	BDKRB1	0.008454049	Pathway	Wu-Stein-2010
GNAI3	PLCB4	0.0037191643	Pathway	Wu-Stein-2010
GNAI3	CHRM2	0.006368125	Pathway	Wu-Stein-2010
GNAI3	CHRM3	0.006326368	Pathway	Wu-Stein-2010
GNAI3	EDNRB	0.012042044	Pathway	Wu-Stein-2010
GNAI3	HTR2C	0.007988217	Pathway	Wu-Stein-2010
GNAI3	ADRA1D	0.00951238	Pathway	Wu-Stein-2010
GNAI3	PLCB1	0.0026131344	Pathway	Wu-Stein-2010
GNAI3	ADRA1B	0.007417417	Pathway	Wu-Stein-2010
GNAI3	DRD5	0.008720693	Pathway	Wu-Stein-2010
GNAI3	HTR2B	0.009194587	Pathway	Wu-Stein-2010
GNAI3	HTR6	0.010014214	Pathway	Wu-Stein-2010
GNAI3	HTR2A	0.009194587	Pathway	Wu-Stein-2010
GNAI3	DRD1	0.008720693	Pathway	Wu-Stein-2010
GNAI3	ADORA2B	0.0100575145	Pathway	Wu-Stein-2010
GNAI3	PLCB3	0.0036433386	Pathway	Wu-Stein-2010
GNAI3	NOS3	0.0044039064	Pathway	Wu-Stein-2010
GNAI3	GNAS	0.002405092	Pathway	Wu-Stein-2010
GNAI3	PLCG1	0.0027274473	Pathway	Wu-Stein-2010
GNAI3	PDGFRB	0.004479455	Pathway	Wu-Stein-2010
GNAI3	GNAL	0.00065178797	Pathway	Wu-Stein-2010
GNAI3	ADCY5	0.018243777	Pathway	Wu-Stein-2010
GNAI3	ADCY6	0.015731819	Pathway	Wu-Stein-2010
GNAI3	GNAZ	0.0026666704	Pathway	Wu-Stein-2010
GNAI2	ADCY4	0.01519978	Pathway	Wu-Stein-2010
GNAI2	ADCY2	0.011705936	Pathway	Wu-Stein-2010
GNAI2	ADCY8	0.013096445	Pathway	Wu-Stein-2010
GNAI2	ADCY3	0.008932739	Pathway	Wu-Stein-2010
GNAI2	ADCY1	0.013674738	Pathway	Wu-Stein-2010
GNAI2	LTB4R2	0.015674127	Pathway	Wu-Stein-2010
GNAI2	HTR5A	0.00873684	Pathway	Wu-Stein-2010
GNAI2	ADRA1A	0.008722865	Pathway	Wu-Stein-2010
GNAI2	CHRM5	0.0063161566	Pathway	Wu-Stein-2010
GNAI2	CHRM1	0.0040798136	Pathway	Wu-Stein-2010
GNAI2	ADCY7	0.011705936	Pathway	Wu-Stein-2010
GNAI2	ADCY9	0.0138195	Pathway	Wu-Stein-2010
GNAI2	BDKRB2	0.008165055	Pathway	Wu-Stein-2010
GNAI2	HTR4	0.00967554	Pathway	Wu-Stein-2010
GNAI2	PTGER1	0.015181549	Pathway	Wu-Stein-2010
GNAI2	HTR7	0.00967554	Pathway	Wu-Stein-2010
GNAI2	GRM1	0.007982161	Pathway	Wu-Stein-2010
GNAI2	ADORA2A	0.009025137	Pathway	Wu-Stein-2010
GNAI2	GRM5	0.007449669	Pathway	Wu-Stein-2010
GNAI2	BDKRB1	0.008168139	Pathway	Wu-Stein-2010
GNAI2	PLCB4	0.0035933848	Pathway	Wu-Stein-2010
GNAI2	CHRM2	0.0061527593	Pathway	Wu-Stein-2010
GNAI2	CHRM3	0.006112415	Pathway	Wu-Stein-2010
GNAI2	EDNRB	0.011634791	Pathway	Wu-Stein-2010
GNAI2	HTR2C	0.007718062	Pathway	Wu-Stein-2010
GNAI2	ADRA1D	0.009190678	Pathway	Wu-Stein-2010
GNAI2	PLCB1	0.00252476	Pathway	Wu-Stein-2010
GNAI2	ADRA1B	0.007166565	Pathway	Wu-Stein-2010
GNAI2	DRD5	0.008425765	Pathway	Wu-Stein-2010
GNAI2	HTR2B	0.008883633	Pathway	Wu-Stein-2010
GNAI2	HTR6	0.00967554	Pathway	Wu-Stein-2010
GNAI2	HTR2A	0.008883633	Pathway	Wu-Stein-2010
GNAI2	DRD1	0.008425765	Pathway	Wu-Stein-2010
GNAI2	ADORA2B	0.009717376	Pathway	Wu-Stein-2010
GNAI2	PLCB3	0.0035201232	Pathway	Wu-Stein-2010
GNAI2	NOS3	0.004254969	Pathway	Wu-Stein-2010
GNAI2	GNAS	0.0023237534	Pathway	Wu-Stein-2010
GNAI2	PLCG1	0.002635207	Pathway	Wu-Stein-2010
GNAI2	PDGFRB	0.0043279626	Pathway	Wu-Stein-2010
GNAI2	GNAL	0.00062974496	Pathway	Wu-Stein-2010
GNAI2	ADCY5	0.017626785	Pathway	Wu-Stein-2010
GNAI2	ADCY6	0.01519978	Pathway	Wu-Stein-2010
GNAI2	GNAZ	0.0025764853	Pathway	Wu-Stein-2010
GNAI2	GNAI3	0.0016867457	Pathway	Wu-Stein-2010
GNAQ	ADRA1A	0.18898278	Pathway	IMID
GNAQ	CHRM1	0.14192577	Pathway	IMID
GNAQ	GRM1	0.13189436	Pathway	IMID
GNAQ	PTAFR	0.17285046	Pathway	IMID
GNAQ	BDKRB1	0.1617183	Pathway	IMID
GNAQ	PLCB1	0.1469346	Pathway	IMID
GNAQ	HTR2A	0.26534364	Pathway	IMID
PPP3R1	CACNA1C	0.05063292	Pathway	IMID
PPP3R1	ITPR1	0.08227041	Pathway	IMID
GNA11	ADRA1A	0.27255848	Pathway	IMID
GNA11	CHRM1	0.20469096	Pathway	IMID
GNA11	GRM1	0.19022329	Pathway	IMID
GNA11	BDKRB1	0.23323654	Pathway	IMID
GNA11	PLCB1	0.21191491	Pathway	IMID
NOS1	PPP3R1	0.06987605	Pathway	IMID
GRIN2A	PPP3R1	0.030939512	Pathway	IMID
CAMK2A	RYR1	0.05458761	Pathway	IMID
CAMK2A	CACNA1B	0.03570768	Pathway	IMID
CAMK2A	NOS1	0.046835426	Pathway	IMID
CAMK2A	GRIN2A	0.020737652	Pathway	IMID
GNAS	ADCY2	0.2010392	Pathway	IMID
GNAS	ADCY1	0.18372162	Pathway	IMID
GNAS	HTR4	0.29783145	Pathway	IMID
GNAS	ADORA2A	0.29783145	Pathway	IMID
GNAS	DRD1	0.20365493	Pathway	IMID
PLCG1	GRIN2A	0.057499673	Pathway	IMID
PRKCA	ADCY2	0.08904195	Pathway	IMID
PRKCA	CACNA1C	0.03839487	Pathway	IMID
PRKCA	CACNA1B	0.040397618	Pathway	IMID
PRKCA	GRIN2A	0.023461387	Pathway	IMID
ADRB2	GNAS	0.1483628	Pathway	IMID
PRKACA	CACNA1A	0.04475281	Pathway	IMID
PRKACA	PLCB1	0.056250833	Pathway	IMID
PRKACA	DRD1	0.068274945	Pathway	IMID
PRKACA	GRIN2A	0.017758498	Pathway	IMID
PRKACA	PLCG1	0.033402804	Pathway	IMID
PRKACA	ADRB2	0.049738362	Pathway	IMID
CALM1	PDE1C	0.16396633	Pathway	IMID
CALM1	PDE1A	0.16396633	Pathway	IMID
CALM1	ADCY1	0.060200233	Pathway	IMID
CALM1	RYR1	0.04568906	Pathway	IMID
CALM1	ATP2B1	0.1007353	Pathway	IMID
CALM1	ITPR1	0.04615385	Pathway	IMID
CALM1	PDE1B	0.16396633	Pathway	IMID
CALM1	PLCB1	0.054979455	Pathway	IMID
CALM1	PPP3R1	0.017567199	Pathway	IMID
CALM1	MYLK	0.089059226	Pathway	IMID
CALM1	CAMK4	0.044681884	Pathway	IMID
CALM1	NOS1	0.03920059	Pathway	IMID
CALM1	GRIN2A	0.01735712	Pathway	IMID
CALM1	CAMK2A	0.011774667	Pathway	IMID
ADCY5	GNAS	0.20364198	Pathway	IMID
GRIA1	CAMK2A	0.0269989	Pathway	IMID
GRIA1	PRKCA	0.030545004	Pathway	IMID
GNAZ	ADCY1	0.28304935	Pathway	IMID
GNAZ	ADCY5	0.3137395	Pathway	IMID
GNAI3	ADCY2	0.09881442	Pathway	IMID
GNAI3	PTAFR	0.09701716	Pathway	IMID
GNAI3	BDKRB1	0.090768926	Pathway	IMID
GNAI3	CHRM2	0.08742071	Pathway	IMID
GNAI3	DRD1	0.1001001	Pathway	IMID
GNAI3	ADCY5	0.100093745	Pathway	IMID
CAMK2B	CAMK2D	0.21272907	Pathway	CELL_MAP
CAMK2A	CAMK2D	0.24047317	Pathway	CELL_MAP
CAMK2A	CAMK2B	0.24047317	Pathway	CELL_MAP
EGFR	CAMK2A	0.07191622	Pathway	CELL_MAP
CALM1	PDE1A	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	ATP2B3	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	ATP2B4	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	PHKB	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	ATP2B1	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	ITPR1	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	PDE1B	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	CAMK2D	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	PPP3CB	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	CAMK2B	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	NOS1	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	CAMK2A	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	PPP3CA	0.08111071	Physical Interactions	Berggård-James-2006
CALM1	PRKCA	0.08111071	Physical Interactions	Berggård-James-2006
ITPR3	ATP2A1	0.6925315	Physical Interactions	Havugimana-Emili-2012
