Gene 1	Gene 2	Weight	Network group	Network
SYT1	SLC12A5	0.0061845733	Co-localization	Johnson-Shoemaker-2003
SYT1	RAPGEF2	0.00535195	Co-localization	Johnson-Shoemaker-2003
SYT1	ATL1	0.0011257777	Co-localization	Johnson-Shoemaker-2003
SYT1	DSCAM	0.006686438	Co-localization	Johnson-Shoemaker-2003
SYT1	SCAMP1	0.0025240115	Co-localization	Johnson-Shoemaker-2003
SYT1	KCNQ3	0.0044992627	Co-localization	Johnson-Shoemaker-2003
SYT1	ABI1	0.004181954	Co-localization	Johnson-Shoemaker-2003
SYT1	KIF5A	0.0027983591	Co-localization	Johnson-Shoemaker-2003
SYT1	PRKCG	0.005731223	Co-localization	Johnson-Shoemaker-2003
SYT1	NRCAM	0.0030359393	Co-localization	Johnson-Shoemaker-2003
SYT1	GRIA3	0.0026952254	Co-localization	Johnson-Shoemaker-2003
SYT1	MAPK8IP2	0.006323961	Co-localization	Johnson-Shoemaker-2003
SYT1	NEFL	0.0013428562	Co-localization	Johnson-Shoemaker-2003
SYT1	GRIN2A	0.006585532	Co-localization	Johnson-Shoemaker-2003
SYT1	NELL2	0.0039703194	Co-localization	Johnson-Shoemaker-2003
SYT1	TRIM9	0.001693794	Co-localization	Johnson-Shoemaker-2003
SYT1	ENC1	0.0022734946	Co-localization	Johnson-Shoemaker-2003
SYT1	GPM6A	0.0015830906	Co-localization	Johnson-Shoemaker-2003
SYT1	GABRG2	0.00258164	Co-localization	Johnson-Shoemaker-2003
SYT1	CCK	0.003734799	Co-localization	Johnson-Shoemaker-2003
SYT1	GLRB	0.002791439	Co-localization	Johnson-Shoemaker-2003
SYT1	MAP1B	0.0018585382	Co-localization	Johnson-Shoemaker-2003
SYT1	DLG2	0.0025678861	Co-localization	Johnson-Shoemaker-2003
SYT1	AMPH	0.0021149963	Co-localization	Johnson-Shoemaker-2003
SYT1	APC	0.001981836	Co-localization	Johnson-Shoemaker-2003
SYT1	PAK1	0.0021456564	Co-localization	Johnson-Shoemaker-2003
SYT1	SNAP25	0.0011484252	Co-localization	Johnson-Shoemaker-2003
GRIA2	NLGN3	0.01563167	Co-localization	Johnson-Shoemaker-2003
GRIA2	SLC4A10	0.005738085	Co-localization	Johnson-Shoemaker-2003
GRIA2	NRXN3	0.017990466	Co-localization	Johnson-Shoemaker-2003
GRIA2	CAMK2N1	0.004695615	Co-localization	Johnson-Shoemaker-2003
GRIA2	CACNA1B	0.017714871	Co-localization	Johnson-Shoemaker-2003
GRIA2	DCLK1	0.01258374	Co-localization	Johnson-Shoemaker-2003
GRIA2	CHL1	0.0152905695	Co-localization	Johnson-Shoemaker-2003
GRIA2	NSF	0.0036260185	Co-localization	Johnson-Shoemaker-2003
GRIA2	ATL1	0.002922059	Co-localization	Johnson-Shoemaker-2003
GRIA2	KIF5A	0.007658271	Co-localization	Johnson-Shoemaker-2003
GRIA2	NRCAM	0.007590989	Co-localization	Johnson-Shoemaker-2003
GRIA2	GRIA3	0.0071408385	Co-localization	Johnson-Shoemaker-2003
GRIA2	MAPK1	0.01506898	Co-localization	Johnson-Shoemaker-2003
GRIA2	ENC1	0.0057360916	Co-localization	Johnson-Shoemaker-2003
GRIA2	GPM6A	0.004051377	Co-localization	Johnson-Shoemaker-2003
GRIA2	GABRG2	0.0061510485	Co-localization	Johnson-Shoemaker-2003
GRIA2	ATP2B1	0.00884692	Co-localization	Johnson-Shoemaker-2003
GRIA2	SNAP25	0.0026867213	Co-localization	Johnson-Shoemaker-2003
GRIA2	SYT1	0.0031450137	Co-localization	Johnson-Shoemaker-2003
SH3GL2	SEZ6L	0.010681272	Co-localization	Johnson-Shoemaker-2003
SH3GL2	OLFM1	0.009814728	Co-localization	Johnson-Shoemaker-2003
SH3GL2	SLC4A10	0.0036440082	Co-localization	Johnson-Shoemaker-2003
SH3GL2	DNAJC6	0.008886013	Co-localization	Johnson-Shoemaker-2003
SH3GL2	NRXN1	0.007928515	Co-localization	Johnson-Shoemaker-2003
SH3GL2	RASGRF1	0.005422241	Co-localization	Johnson-Shoemaker-2003
SH3GL2	STX1B	0.0056333453	Co-localization	Johnson-Shoemaker-2003
SH3GL2	NRXN3	0.010728238	Co-localization	Johnson-Shoemaker-2003
SH3GL2	ATP2B2	0.008638212	Co-localization	Johnson-Shoemaker-2003
SH3GL2	ANK2	0.0053967624	Co-localization	Johnson-Shoemaker-2003
SH3GL2	SV2B	0.007686279	Co-localization	Johnson-Shoemaker-2003
SH3GL2	DST	0.007694167	Co-localization	Johnson-Shoemaker-2003
SH3GL2	NLGN1	0.009741014	Co-localization	Johnson-Shoemaker-2003
SH3GL2	EPHA4	0.010068036	Co-localization	Johnson-Shoemaker-2003
SH3GL2	WDR7	0.008469191	Co-localization	Johnson-Shoemaker-2003
SH3GL2	DLGAP1	0.00556117	Co-localization	Johnson-Shoemaker-2003
SH3GL2	CHL1	0.009242333	Co-localization	Johnson-Shoemaker-2003
SH3GL2	NSF	0.00228975	Co-localization	Johnson-Shoemaker-2003
SH3GL2	SLC12A5	0.010701467	Co-localization	Johnson-Shoemaker-2003
SH3GL2	SCAMP1	0.0044068303	Co-localization	Johnson-Shoemaker-2003
SH3GL2	MAPK8IP2	0.010470206	Co-localization	Johnson-Shoemaker-2003
SH3GL2	NEFL	0.00202401	Co-localization	Johnson-Shoemaker-2003
SH3GL2	TRIM9	0.0029047008	Co-localization	Johnson-Shoemaker-2003
SH3GL2	PAFAH1B1	0.0045584976	Co-localization	Johnson-Shoemaker-2003
SH3GL2	GABRG2	0.0038520317	Co-localization	Johnson-Shoemaker-2003
SH3GL2	AMPH	0.003707116	Co-localization	Johnson-Shoemaker-2003
SH3GL2	PAK1	0.0034044164	Co-localization	Johnson-Shoemaker-2003
SH3GL2	SNAP25	0.0018463855	Co-localization	Johnson-Shoemaker-2003
SH3GL2	SYT1	0.0020709333	Co-localization	Johnson-Shoemaker-2003
SH3GL2	GRIA2	0.005441945	Co-localization	Johnson-Shoemaker-2003
CAMK2A	CLSTN2	0.009370459	Co-localization	Johnson-Shoemaker-2003
CAMK2A	SEZ6L	0.009952996	Co-localization	Johnson-Shoemaker-2003
CAMK2A	SYN2	0.0084545845	Co-localization	Johnson-Shoemaker-2003
CAMK2A	AAK1	0.008159985	Co-localization	Johnson-Shoemaker-2003
CAMK2A	OLFM1	0.010449335	Co-localization	Johnson-Shoemaker-2003
CAMK2A	SLC4A10	0.003601601	Co-localization	Johnson-Shoemaker-2003
CAMK2A	DNAJC6	0.008484471	Co-localization	Johnson-Shoemaker-2003
CAMK2A	GABRB1	0.008943899	Co-localization	Johnson-Shoemaker-2003
CAMK2A	RASGRF1	0.0050558196	Co-localization	Johnson-Shoemaker-2003
CAMK2A	STX1B	0.0052540293	Co-localization	Johnson-Shoemaker-2003
CAMK2A	NRXN3	0.010024121	Co-localization	Johnson-Shoemaker-2003
CAMK2A	ATP2B2	0.0081263445	Co-localization	Johnson-Shoemaker-2003
CAMK2A	CAMK2N1	0.002901399	Co-localization	Johnson-Shoemaker-2003
CAMK2A	SV2B	0.0071378285	Co-localization	Johnson-Shoemaker-2003
CAMK2A	EPHA4	0.0099712005	Co-localization	Johnson-Shoemaker-2003
CAMK2A	WDR7	0.00807008	Co-localization	Johnson-Shoemaker-2003
CAMK2A	DLGAP1	0.0057570976	Co-localization	Johnson-Shoemaker-2003
CAMK2A	KCNB1	0.005190428	Co-localization	Johnson-Shoemaker-2003
CAMK2A	DCLK1	0.0078213615	Co-localization	Johnson-Shoemaker-2003
CAMK2A	PTPRN2	0.008584303	Co-localization	Johnson-Shoemaker-2003
CAMK2A	NSF	0.0022641774	Co-localization	Johnson-Shoemaker-2003
CAMK2A	RAPGEF2	0.008541236	Co-localization	Johnson-Shoemaker-2003
CAMK2A	KIF5A	0.004530543	Co-localization	Johnson-Shoemaker-2003
CAMK2A	PRKCG	0.008945324	Co-localization	Johnson-Shoemaker-2003
CAMK2A	NRCAM	0.0048253573	Co-localization	Johnson-Shoemaker-2003
CAMK2A	GRIA3	0.004423704	Co-localization	Johnson-Shoemaker-2003
CAMK2A	NEFL	0.0021379637	Co-localization	Johnson-Shoemaker-2003
CAMK2A	GRIN2A	0.010623466	Co-localization	Johnson-Shoemaker-2003
CAMK2A	NELL2	0.0059996257	Co-localization	Johnson-Shoemaker-2003
CAMK2A	ENC1	0.003810867	Co-localization	Johnson-Shoemaker-2003
CAMK2A	GABRG2	0.003965582	Co-localization	Johnson-Shoemaker-2003
CAMK2A	CCK	0.006956552	Co-localization	Johnson-Shoemaker-2003
CAMK2A	GLRB	0.0046155774	Co-localization	Johnson-Shoemaker-2003
CAMK2A	PAK1	0.0033540342	Co-localization	Johnson-Shoemaker-2003
CAMK2A	SNAP25	0.0017839561	Co-localization	Johnson-Shoemaker-2003
CAMK2A	SYT1	0.0021178361	Co-localization	Johnson-Shoemaker-2003
CAMK2A	GRIA2	0.00516131	Co-localization	Johnson-Shoemaker-2003
SNAP91	SEZ6L	0.01093349	Co-localization	Johnson-Shoemaker-2003
SNAP91	SYN2	0.0080161905	Co-localization	Johnson-Shoemaker-2003
SNAP91	AAK1	0.008297505	Co-localization	Johnson-Shoemaker-2003
SNAP91	OLFM1	0.009752735	Co-localization	Johnson-Shoemaker-2003
SNAP91	SLC4A10	0.0037491226	Co-localization	Johnson-Shoemaker-2003
SNAP91	DNAJC6	0.008809125	Co-localization	Johnson-Shoemaker-2003
SNAP91	NRXN1	0.0072562583	Co-localization	Johnson-Shoemaker-2003
SNAP91	RASGRF1	0.0054678703	Co-localization	Johnson-Shoemaker-2003
SNAP91	STX1B	0.005441469	Co-localization	Johnson-Shoemaker-2003
SNAP91	NRXN3	0.010210747	Co-localization	Johnson-Shoemaker-2003
SNAP91	ATP2B2	0.00838961	Co-localization	Johnson-Shoemaker-2003
SNAP91	SV2B	0.0076194927	Co-localization	Johnson-Shoemaker-2003
SNAP91	EPHA4	0.0104769785	Co-localization	Johnson-Shoemaker-2003
SNAP91	CADPS	0.0096323	Co-localization	Johnson-Shoemaker-2003
SNAP91	WDR7	0.008420343	Co-localization	Johnson-Shoemaker-2003
SNAP91	DLGAP1	0.005339987	Co-localization	Johnson-Shoemaker-2003
SNAP91	KCNB1	0.005122839	Co-localization	Johnson-Shoemaker-2003
SNAP91	DCLK1	0.0072769714	Co-localization	Johnson-Shoemaker-2003
SNAP91	SLC6A1	0.009441551	Co-localization	Johnson-Shoemaker-2003
SNAP91	CHL1	0.0088193305	Co-localization	Johnson-Shoemaker-2003
SNAP91	NSF	0.0022458108	Co-localization	Johnson-Shoemaker-2003
SNAP91	SLC12A5	0.010029935	Co-localization	Johnson-Shoemaker-2003
SNAP91	RAPGEF2	0.008389953	Co-localization	Johnson-Shoemaker-2003
SNAP91	ATL1	0.0018583303	Co-localization	Johnson-Shoemaker-2003
SNAP91	KIF5A	0.004305827	Co-localization	Johnson-Shoemaker-2003
SNAP91	NRCAM	0.0048292736	Co-localization	Johnson-Shoemaker-2003
SNAP91	GRIA3	0.004225582	Co-localization	Johnson-Shoemaker-2003
SNAP91	MAPK8IP2	0.009997865	Co-localization	Johnson-Shoemaker-2003
SNAP91	NEFL	0.0022412746	Co-localization	Johnson-Shoemaker-2003
SNAP91	NELL2	0.0061892453	Co-localization	Johnson-Shoemaker-2003
SNAP91	GABRG2	0.0039502485	Co-localization	Johnson-Shoemaker-2003
SNAP91	GLRB	0.0045910664	Co-localization	Johnson-Shoemaker-2003
SNAP91	MAP1B	0.00297534	Co-localization	Johnson-Shoemaker-2003
SNAP91	AMPH	0.0034475492	Co-localization	Johnson-Shoemaker-2003
SNAP91	PAK1	0.0033392182	Co-localization	Johnson-Shoemaker-2003
SNAP91	SNAP25	0.0018363191	Co-localization	Johnson-Shoemaker-2003
SNAP91	SYT1	0.0021669818	Co-localization	Johnson-Shoemaker-2003
SNAP91	SH3GL2	0.0033319178	Co-localization	Johnson-Shoemaker-2003
SNAP91	CAMK2A	0.0032887454	Co-localization	Johnson-Shoemaker-2003
STXBP1	CLSTN2	0.005457031	Co-localization	Johnson-Shoemaker-2003
STXBP1	SEZ6L	0.0066343267	Co-localization	Johnson-Shoemaker-2003
STXBP1	SYN2	0.0052119014	Co-localization	Johnson-Shoemaker-2003
STXBP1	AAK1	0.0053942436	Co-localization	Johnson-Shoemaker-2003
STXBP1	OLFM1	0.006696626	Co-localization	Johnson-Shoemaker-2003
STXBP1	SLC4A10	0.0023282375	Co-localization	Johnson-Shoemaker-2003
STXBP1	DNAJC6	0.005665168	Co-localization	Johnson-Shoemaker-2003
STXBP1	NRXN1	0.004769866	Co-localization	Johnson-Shoemaker-2003
STXBP1	KLC1	0.0065893587	Co-localization	Johnson-Shoemaker-2003
STXBP1	GABRB1	0.0054644872	Co-localization	Johnson-Shoemaker-2003
STXBP1	RASGRF1	0.003315289	Co-localization	Johnson-Shoemaker-2003
STXBP1	CPLX2	0.0055388594	Co-localization	Johnson-Shoemaker-2003
STXBP1	STX1B	0.0036044049	Co-localization	Johnson-Shoemaker-2003
STXBP1	NRXN3	0.0065216348	Co-localization	Johnson-Shoemaker-2003
STXBP1	ATP2B2	0.0055385544	Co-localization	Johnson-Shoemaker-2003
STXBP1	ANK2	0.0034494253	Co-localization	Johnson-Shoemaker-2003
STXBP1	CAMK2N1	0.0018282309	Co-localization	Johnson-Shoemaker-2003
STXBP1	SV2B	0.0046883156	Co-localization	Johnson-Shoemaker-2003
STXBP1	EPHA4	0.006555875	Co-localization	Johnson-Shoemaker-2003
STXBP1	WDR7	0.005550761	Co-localization	Johnson-Shoemaker-2003
STXBP1	DLGAP1	0.0037214374	Co-localization	Johnson-Shoemaker-2003
STXBP1	KCNB1	0.0032813714	Co-localization	Johnson-Shoemaker-2003
STXBP1	CACNA1B	0.006281141	Co-localization	Johnson-Shoemaker-2003
STXBP1	DCLK1	0.004601262	Co-localization	Johnson-Shoemaker-2003
STXBP1	SLC6A1	0.0060297106	Co-localization	Johnson-Shoemaker-2003
STXBP1	PTPRN2	0.0055583753	Co-localization	Johnson-Shoemaker-2003
STXBP1	CHL1	0.0057482924	Co-localization	Johnson-Shoemaker-2003
STXBP1	NSF	0.0015085707	Co-localization	Johnson-Shoemaker-2003
STXBP1	SLC12A5	0.0068112304	Co-localization	Johnson-Shoemaker-2003
STXBP1	SPOCK1	0.0060653677	Co-localization	Johnson-Shoemaker-2003
STXBP1	RAPGEF2	0.0057399725	Co-localization	Johnson-Shoemaker-2003
STXBP1	ATL1	0.0011296138	Co-localization	Johnson-Shoemaker-2003
STXBP1	DSCAM	0.006911745	Co-localization	Johnson-Shoemaker-2003
STXBP1	SCAMP1	0.002841995	Co-localization	Johnson-Shoemaker-2003
STXBP1	PRKCG	0.005838924	Co-localization	Johnson-Shoemaker-2003
STXBP1	NRCAM	0.0029184532	Co-localization	Johnson-Shoemaker-2003
STXBP1	GRIA3	0.0026445258	Co-localization	Johnson-Shoemaker-2003
STXBP1	MAPK8IP2	0.006488038	Co-localization	Johnson-Shoemaker-2003
STXBP1	NEFL	0.0013251466	Co-localization	Johnson-Shoemaker-2003
STXBP1	GRIN2A	0.0064833956	Co-localization	Johnson-Shoemaker-2003
STXBP1	NELL2	0.004057534	Co-localization	Johnson-Shoemaker-2003
STXBP1	TRIM9	0.001919874	Co-localization	Johnson-Shoemaker-2003
STXBP1	ENC1	0.0022518768	Co-localization	Johnson-Shoemaker-2003
STXBP1	PAFAH1B1	0.002842265	Co-localization	Johnson-Shoemaker-2003
STXBP1	GPM6A	0.0016979018	Co-localization	Johnson-Shoemaker-2003
STXBP1	GABRG2	0.0023886843	Co-localization	Johnson-Shoemaker-2003
STXBP1	MAP1B	0.0018705482	Co-localization	Johnson-Shoemaker-2003
STXBP1	DLG2	0.0026454634	Co-localization	Johnson-Shoemaker-2003
STXBP1	AMPH	0.0022914407	Co-localization	Johnson-Shoemaker-2003
STXBP1	APC	0.0021710624	Co-localization	Johnson-Shoemaker-2003
STXBP1	PAK1	0.0022305374	Co-localization	Johnson-Shoemaker-2003
STXBP1	SNAP25	0.0012109954	Co-localization	Johnson-Shoemaker-2003
STXBP1	SYT1	0.00135268	Co-localization	Johnson-Shoemaker-2003
STXBP1	SH3GL2	0.00217145	Co-localization	Johnson-Shoemaker-2003
STXBP1	CAMK2A	0.0020657324	Co-localization	Johnson-Shoemaker-2003
STXBP1	SNAP91	0.002140021	Co-localization	Johnson-Shoemaker-2003
SNCB	CLSTN2	0.005198934	Co-localization	Johnson-Shoemaker-2003
SNCB	SEZ6L	0.006782263	Co-localization	Johnson-Shoemaker-2003
SNCB	SYN2	0.005100113	Co-localization	Johnson-Shoemaker-2003
SNCB	AAK1	0.0052564032	Co-localization	Johnson-Shoemaker-2003
SNCB	OLFM1	0.0062759407	Co-localization	Johnson-Shoemaker-2003
SNCB	SLC4A10	0.002325284	Co-localization	Johnson-Shoemaker-2003
SNCB	DNAJC6	0.0055421125	Co-localization	Johnson-Shoemaker-2003
SNCB	NRXN1	0.004694946	Co-localization	Johnson-Shoemaker-2003
SNCB	RASGRF1	0.0034312664	Co-localization	Johnson-Shoemaker-2003
SNCB	CPLX2	0.005036508	Co-localization	Johnson-Shoemaker-2003
SNCB	STX1B	0.0035185285	Co-localization	Johnson-Shoemaker-2003
SNCB	NRXN3	0.0064110816	Co-localization	Johnson-Shoemaker-2003
SNCB	ATP2B2	0.0055205384	Co-localization	Johnson-Shoemaker-2003
SNCB	ANK2	0.0032925636	Co-localization	Johnson-Shoemaker-2003
SNCB	SV2B	0.00491499	Co-localization	Johnson-Shoemaker-2003
SNCB	NLGN1	0.005661883	Co-localization	Johnson-Shoemaker-2003
SNCB	EPHA4	0.0065035005	Co-localization	Johnson-Shoemaker-2003
SNCB	CADPS	0.005461073	Co-localization	Johnson-Shoemaker-2003
SNCB	WDR7	0.0054217493	Co-localization	Johnson-Shoemaker-2003
SNCB	DLGAP1	0.003543634	Co-localization	Johnson-Shoemaker-2003
SNCB	KCNB1	0.003271372	Co-localization	Johnson-Shoemaker-2003
SNCB	DCLK1	0.004502047	Co-localization	Johnson-Shoemaker-2003
SNCB	SLC6A1	0.005870057	Co-localization	Johnson-Shoemaker-2003
SNCB	PTPRN2	0.0051029795	Co-localization	Johnson-Shoemaker-2003
SNCB	CHL1	0.005346172	Co-localization	Johnson-Shoemaker-2003
SNCB	NSF	0.001426459	Co-localization	Johnson-Shoemaker-2003
SNCB	SLC12A5	0.0067594037	Co-localization	Johnson-Shoemaker-2003
SNCB	SPOCK1	0.00594114	Co-localization	Johnson-Shoemaker-2003
SNCB	RAPGEF2	0.0053553395	Co-localization	Johnson-Shoemaker-2003
SNCB	ATL1	0.0010977756	Co-localization	Johnson-Shoemaker-2003
SNCB	DSCAM	0.006643235	Co-localization	Johnson-Shoemaker-2003
SNCB	SCAMP1	0.0026915644	Co-localization	Johnson-Shoemaker-2003
SNCB	KIF5A	0.0025760995	Co-localization	Johnson-Shoemaker-2003
SNCB	PRKCG	0.005361439	Co-localization	Johnson-Shoemaker-2003
SNCB	NRCAM	0.002949739	Co-localization	Johnson-Shoemaker-2003
SNCB	GRIA3	0.0025904693	Co-localization	Johnson-Shoemaker-2003
SNCB	MAPK8IP2	0.0064286008	Co-localization	Johnson-Shoemaker-2003
SNCB	NEFL	0.001350281	Co-localization	Johnson-Shoemaker-2003
SNCB	GRIN2A	0.006144354	Co-localization	Johnson-Shoemaker-2003
SNCB	NELL2	0.0037939728	Co-localization	Johnson-Shoemaker-2003
SNCB	TRIM9	0.0018047817	Co-localization	Johnson-Shoemaker-2003
SNCB	ENC1	0.0021054843	Co-localization	Johnson-Shoemaker-2003
SNCB	PAFAH1B1	0.00264007	Co-localization	Johnson-Shoemaker-2003
SNCB	GPM6A	0.0015356316	Co-localization	Johnson-Shoemaker-2003
SNCB	GABRG2	0.0024399261	Co-localization	Johnson-Shoemaker-2003
SNCB	GLRB	0.0027595332	Co-localization	Johnson-Shoemaker-2003
SNCB	MAP1B	0.0018404593	Co-localization	Johnson-Shoemaker-2003
SNCB	DLG2	0.0024941796	Co-localization	Johnson-Shoemaker-2003
SNCB	AMPH	0.0022802001	Co-localization	Johnson-Shoemaker-2003
SNCB	PAK1	0.0021722375	Co-localization	Johnson-Shoemaker-2003
SNCB	SNAP25	0.0011900332	Co-localization	Johnson-Shoemaker-2003
SNCB	SYT1	0.0013548409	Co-localization	Johnson-Shoemaker-2003
SNCB	SH3GL2	0.0022237932	Co-localization	Johnson-Shoemaker-2003
SNCB	CAMK2A	0.0020549488	Co-localization	Johnson-Shoemaker-2003
SNCB	SNAP91	0.002191132	Co-localization	Johnson-Shoemaker-2003
SNCB	STXBP1	0.0014015033	Co-localization	Johnson-Shoemaker-2003
GRIN2B	KCNQ2	0.028843844	Co-localization	Johnson-Shoemaker-2003
GRIN2B	GABRB1	0.029510934	Co-localization	Johnson-Shoemaker-2003
GRIN2B	NSF	0.005619782	Co-localization	Johnson-Shoemaker-2003
GRIN2B	DOCK4	0.008970553	Co-localization	Johnson-Shoemaker-2003
GRIN2B	RUFY3	0.006544719	Co-localization	Johnson-Shoemaker-2003
GRIN2B	KCNQ3	0.023986733	Co-localization	Johnson-Shoemaker-2003
GRIN2B	PRKCG	0.026265895	Co-localization	Johnson-Shoemaker-2003
GRIN2B	ENC1	0.008869761	Co-localization	Johnson-Shoemaker-2003
GRIN2B	GABRG2	0.009489385	Co-localization	Johnson-Shoemaker-2003
GRIN2B	MAP1B	0.007957511	Co-localization	Johnson-Shoemaker-2003
GRIN2B	MAGI2	0.0074112704	Co-localization	Johnson-Shoemaker-2003
GRIN2B	APC	0.009335977	Co-localization	Johnson-Shoemaker-2003
GRIN2B	SYT1	0.004813721	Co-localization	Johnson-Shoemaker-2003
STX1A	SLC4A10	0.011439156	Co-localization	Johnson-Shoemaker-2003
STX1A	STX1B	0.017697599	Co-localization	Johnson-Shoemaker-2003
STX1A	CAMK2N1	0.009630597	Co-localization	Johnson-Shoemaker-2003
STX1A	DLGAP1	0.019022651	Co-localization	Johnson-Shoemaker-2003
STX1A	DCLK1	0.024836099	Co-localization	Johnson-Shoemaker-2003
STX1A	NSF	0.007167535	Co-localization	Johnson-Shoemaker-2003
STX1A	RAPGEF2	0.029288951	Co-localization	Johnson-Shoemaker-2003
STX1A	KIF5A	0.014296564	Co-localization	Johnson-Shoemaker-2003
STX1A	GRIA3	0.014167923	Co-localization	Johnson-Shoemaker-2003
STX1A	NEFL	0.0063107354	Co-localization	Johnson-Shoemaker-2003
STX1A	NELL2	0.020994047	Co-localization	Johnson-Shoemaker-2003
STX1A	ENC1	0.012404214	Co-localization	Johnson-Shoemaker-2003
STX1A	GPM6A	0.008376014	Co-localization	Johnson-Shoemaker-2003
STX1A	PAK1	0.010909423	Co-localization	Johnson-Shoemaker-2003
STX1A	SNAP25	0.0056746537	Co-localization	Johnson-Shoemaker-2003
STX1A	SYT1	0.0066004745	Co-localization	Johnson-Shoemaker-2003
STX1A	CAMK2A	0.010682303	Co-localization	Johnson-Shoemaker-2003
STX1A	STXBP1	0.007051003	Co-localization	Johnson-Shoemaker-2003
STX1A	SNCB	0.006449077	Co-localization	Johnson-Shoemaker-2003
PGBD5	CLSTN2	0.0071916315	Co-localization	Johnson-Shoemaker-2003
PGBD5	KCNQ2	0.006316353	Co-localization	Johnson-Shoemaker-2003
PGBD5	SEZ6L	0.007643574	Co-localization	Johnson-Shoemaker-2003
PGBD5	SYN2	0.0065410635	Co-localization	Johnson-Shoemaker-2003
PGBD5	AAK1	0.0061792852	Co-localization	Johnson-Shoemaker-2003
PGBD5	OLFM1	0.0074459715	Co-localization	Johnson-Shoemaker-2003
PGBD5	SLC4A10	0.0027044944	Co-localization	Johnson-Shoemaker-2003
PGBD5	DNAJC6	0.0066388897	Co-localization	Johnson-Shoemaker-2003
PGBD5	GABRB1	0.007174797	Co-localization	Johnson-Shoemaker-2003
PGBD5	CPLX2	0.0061882497	Co-localization	Johnson-Shoemaker-2003
PGBD5	STX1B	0.003994826	Co-localization	Johnson-Shoemaker-2003
PGBD5	ATP2B2	0.0058431407	Co-localization	Johnson-Shoemaker-2003
PGBD5	CAMK2N1	0.0021791433	Co-localization	Johnson-Shoemaker-2003
PGBD5	SV2B	0.0052686073	Co-localization	Johnson-Shoemaker-2003
PGBD5	EPHA4	0.007440667	Co-localization	Johnson-Shoemaker-2003
PGBD5	DCC	0.006189534	Co-localization	Johnson-Shoemaker-2003
PGBD5	WDR7	0.006430216	Co-localization	Johnson-Shoemaker-2003
PGBD5	DLGAP1	0.00430011	Co-localization	Johnson-Shoemaker-2003
PGBD5	KCNB1	0.0038845676	Co-localization	Johnson-Shoemaker-2003
PGBD5	DCLK1	0.0057017608	Co-localization	Johnson-Shoemaker-2003
PGBD5	SLC6A1	0.0068393247	Co-localization	Johnson-Shoemaker-2003
PGBD5	PTPRN2	0.0065387255	Co-localization	Johnson-Shoemaker-2003
PGBD5	NSF	0.0017577838	Co-localization	Johnson-Shoemaker-2003
PGBD5	SLC12A5	0.00713774	Co-localization	Johnson-Shoemaker-2003
PGBD5	DOCK4	0.0024120766	Co-localization	Johnson-Shoemaker-2003
PGBD5	RAPGEF2	0.0064341086	Co-localization	Johnson-Shoemaker-2003
PGBD5	DSCAM	0.007980541	Co-localization	Johnson-Shoemaker-2003
PGBD5	ABI1	0.0056888727	Co-localization	Johnson-Shoemaker-2003
PGBD5	KIF5A	0.003413426	Co-localization	Johnson-Shoemaker-2003
PGBD5	PRKCG	0.007237036	Co-localization	Johnson-Shoemaker-2003
PGBD5	NRCAM	0.0035529342	Co-localization	Johnson-Shoemaker-2003
PGBD5	GRIA3	0.0032945871	Co-localization	Johnson-Shoemaker-2003
PGBD5	MAPK8IP2	0.007509222	Co-localization	Johnson-Shoemaker-2003
PGBD5	NEFL	0.0015400193	Co-localization	Johnson-Shoemaker-2003
PGBD5	GRIN2A	0.007889294	Co-localization	Johnson-Shoemaker-2003
PGBD5	NELL2	0.004607775	Co-localization	Johnson-Shoemaker-2003
PGBD5	TRIM9	0.0020197597	Co-localization	Johnson-Shoemaker-2003
PGBD5	ENC1	0.0028792126	Co-localization	Johnson-Shoemaker-2003
PGBD5	GPM6A	0.001986395	Co-localization	Johnson-Shoemaker-2003
PGBD5	GABRG2	0.0030026578	Co-localization	Johnson-Shoemaker-2003
PGBD5	CCK	0.005257483	Co-localization	Johnson-Shoemaker-2003
PGBD5	DLG2	0.0032011871	Co-localization	Johnson-Shoemaker-2003
PGBD5	AMPH	0.0023976082	Co-localization	Johnson-Shoemaker-2003
PGBD5	PAK1	0.0024931438	Co-localization	Johnson-Shoemaker-2003
PGBD5	SNAP25	0.0013661779	Co-localization	Johnson-Shoemaker-2003
PGBD5	SYT1	0.0016119638	Co-localization	Johnson-Shoemaker-2003
PGBD5	SH3GL2	0.0023586187	Co-localization	Johnson-Shoemaker-2003
PGBD5	CAMK2A	0.0025764252	Co-localization	Johnson-Shoemaker-2003
PGBD5	SNAP91	0.0024193288	Co-localization	Johnson-Shoemaker-2003
PGBD5	STXBP1	0.0016087955	Co-localization	Johnson-Shoemaker-2003
PGBD5	SNCB	0.0015374382	Co-localization	Johnson-Shoemaker-2003
PGBD5	GRIN2B	0.006009007	Co-localization	Johnson-Shoemaker-2003
PGBD5	STX1A	0.008145582	Co-localization	Johnson-Shoemaker-2003
SCG5	SEZ6L	0.0067480206	Co-localization	Johnson-Shoemaker-2003
SCG5	SYN2	0.005243839	Co-localization	Johnson-Shoemaker-2003
SCG5	OLFM1	0.006447787	Co-localization	Johnson-Shoemaker-2003
SCG5	SLC4A10	0.0023944576	Co-localization	Johnson-Shoemaker-2003
SCG5	DNAJC6	0.005655444	Co-localization	Johnson-Shoemaker-2003
