Gene 1	Gene 2	Weight	Network group	Network
HLA-DRA	HLA-DQA1	0.04189572	Shared protein domains	INTERPRO
HLA-DRA	HLA-DRB5	0.020753091	Shared protein domains	INTERPRO
HLA-DRA	HLA-DQB1	0.020752732	Shared protein domains	INTERPRO
HLA-DRA	HLA-DRB1	0.020751746	Shared protein domains	INTERPRO
MAPKAPK2	DAPK2	0.0037871185	Shared protein domains	INTERPRO
AP2B1	AP2A2	0.050156474	Shared protein domains	INTERPRO
PTPN1	PTEN	0.010541794	Shared protein domains	INTERPRO
NECTIN3	PVR	0.014410177	Shared protein domains	INTERPRO
NECTIN3	PVRL2	0.0144113125	Shared protein domains	INTERPRO
HLA-DMB	HLA-DQA1	0.020753091	Shared protein domains	INTERPRO
HLA-DMB	HLA-DRB5	0.03093251	Shared protein domains	INTERPRO
HLA-DMB	HLA-DQB1	0.030931972	Shared protein domains	INTERPRO
HLA-DMB	HLA-DRB1	0.030930504	Shared protein domains	INTERPRO
HLA-DMB	HLA-DRA	0.020753091	Shared protein domains	INTERPRO
HLA-DPB1	HLA-DQA1	0.020752812	Shared protein domains	INTERPRO
HLA-DPB1	HLA-DRB5	0.030932091	Shared protein domains	INTERPRO
HLA-DPB1	HLA-DQB1	0.030931555	Shared protein domains	INTERPRO
HLA-DPB1	HLA-DRB1	0.030930085	Shared protein domains	INTERPRO
HLA-DPB1	HLA-DRA	0.020752812	Shared protein domains	INTERPRO
HLA-DPB1	HLA-DMB	0.030932091	Shared protein domains	INTERPRO
HLA-DMA	HLA-DQA1	0.04189572	Shared protein domains	INTERPRO
HLA-DMA	HLA-DRB5	0.020753091	Shared protein domains	INTERPRO
HLA-DMA	HLA-DQB1	0.020752732	Shared protein domains	INTERPRO
HLA-DMA	HLA-DRB1	0.020751746	Shared protein domains	INTERPRO
HLA-DMA	HLA-DRA	0.04189572	Shared protein domains	INTERPRO
HLA-DMA	HLA-DMB	0.020753091	Shared protein domains	INTERPRO
HLA-DMA	HLA-DPB1	0.020752812	Shared protein domains	INTERPRO
CLPTM1L	CLPTM1	1	Shared protein domains	INTERPRO
