Gene 1	Gene 2	Weight	Network group	Network
FGL1	C4B	0.0037697062	Co-expression	Chen-Brown-2002
FGL1	C1QC	0.00377154	Co-expression	Chen-Brown-2002
FGL1	FGA	0.0041703065	Co-expression	Chen-Brown-2002
FGL1	FGB	0.0027852608	Co-expression	Chen-Brown-2002
FGL1	FGG	0.0046803774	Co-expression	Chen-Brown-2002
FGL1	C2	0.0039714403	Co-expression	Chen-Brown-2002
FGL1	CFB	0.005008596	Co-expression	Chen-Brown-2002
FGL1	C4BPB	0.0034211387	Co-expression	Chen-Brown-2002
FGL1	C4BPA	0.0029179465	Co-expression	Chen-Brown-2002
FGL1	A2M	0.0054917145	Co-expression	Chen-Brown-2002
FGL1	F10	0.007556967	Co-expression	Chen-Brown-2002
FGL1	CFH	0.0047169747	Co-expression	Chen-Brown-2002
FGL1	SERPIND1	0.003660279	Co-expression	Chen-Brown-2002
FGL1	SERPING1	0.002665099	Co-expression	Chen-Brown-2002
FGL1	C5	0.004888267	Co-expression	Chen-Brown-2002
FGL1	SERPINA1	0.0033621064	Co-expression	Chen-Brown-2002
FGL1	F2	0.0028012833	Co-expression	Chen-Brown-2002
FGL1	CPB2	0.0020348842	Co-expression	Chen-Brown-2002
FGL1	PLG	0.003717444	Co-expression	Chen-Brown-2002
FGL1	KNG1	0.0040393095	Co-expression	Chen-Brown-2002
FGL1	APOH	0.0025556432	Co-expression	Chen-Brown-2002
FGL1	SERPINA7	0.007321559	Co-expression	Chen-Brown-2002
ITIH1	FGA	0.0075464374	Co-expression	Chen-Brown-2002
ITIH1	FGB	0.004883554	Co-expression	Chen-Brown-2002
ITIH1	C2	0.0072864173	Co-expression	Chen-Brown-2002
ITIH1	SERPIND1	0.0071851164	Co-expression	Chen-Brown-2002
ITIH1	SERPING1	0.005120641	Co-expression	Chen-Brown-2002
ITIH1	F2	0.0053356835	Co-expression	Chen-Brown-2002
ITIH1	CPB2	0.0038314268	Co-expression	Chen-Brown-2002
ITIH1	PLG	0.0077372883	Co-expression	Chen-Brown-2002
ITIH1	KNG1	0.008357677	Co-expression	Chen-Brown-2002
ITIH1	APOH	0.0049200566	Co-expression	Chen-Brown-2002
CP	FGA	0.004326291	Co-expression	Chen-Brown-2002
CP	FGB	0.002721817	Co-expression	Chen-Brown-2002
CP	PROS1	0.007478257	Co-expression	Chen-Brown-2002
CP	FGG	0.004515775	Co-expression	Chen-Brown-2002
CP	CFB	0.0049163005	Co-expression	Chen-Brown-2002
CP	C4BPB	0.0031881337	Co-expression	Chen-Brown-2002
CP	C4BPA	0.0027693303	Co-expression	Chen-Brown-2002
CP	CFH	0.0049708416	Co-expression	Chen-Brown-2002
CP	SERPING1	0.0028234683	Co-expression	Chen-Brown-2002
CP	C5	0.004844959	Co-expression	Chen-Brown-2002
CP	SERPINA1	0.0031525313	Co-expression	Chen-Brown-2002
CP	CPB2	0.0019717359	Co-expression	Chen-Brown-2002
CP	SERPINF2	0.00449824	Co-expression	Chen-Brown-2002
CP	HRG	0.0074583986	Co-expression	Chen-Brown-2002
CP	APOH	0.0025276772	Co-expression	Chen-Brown-2002
CP	FGL1	0.0035695925	Co-expression	Chen-Brown-2002
ITIH3	C4B	0.0032871936	Co-expression	Chen-Brown-2002
ITIH3	FGA	0.0035963436	Co-expression	Chen-Brown-2002
ITIH3	FGB	0.0023555292	Co-expression	Chen-Brown-2002
ITIH3	PROS1	0.0061328355	Co-expression	Chen-Brown-2002
ITIH3	FGG	0.0036066875	Co-expression	Chen-Brown-2002
ITIH3	C2	0.0031703992	Co-expression	Chen-Brown-2002
ITIH3	F5	0.003820056	Co-expression	Chen-Brown-2002
ITIH3	C1R	0.0023466826	Co-expression	Chen-Brown-2002
ITIH3	C1S	0.005096192	Co-expression	Chen-Brown-2002
ITIH3	CFB	0.0044781487	Co-expression	Chen-Brown-2002
ITIH3	C4BPB	0.0029352445	Co-expression	Chen-Brown-2002
ITIH3	C4BPA	0.0026283565	Co-expression	Chen-Brown-2002
ITIH3	F12	0.006997404	Co-expression	Chen-Brown-2002
ITIH3	CFH	0.0039754887	Co-expression	Chen-Brown-2002
ITIH3	SERPIND1	0.0032705693	Co-expression	Chen-Brown-2002
ITIH3	SERPING1	0.002354491	Co-expression	Chen-Brown-2002
ITIH3	CFI	0.0051386887	Co-expression	Chen-Brown-2002
ITIH3	F2	0.0025500879	Co-expression	Chen-Brown-2002
ITIH3	SERPINC1	0.0038774165	Co-expression	Chen-Brown-2002
ITIH3	CPB2	0.0017938194	Co-expression	Chen-Brown-2002
ITIH3	PLG	0.0033361032	Co-expression	Chen-Brown-2002
ITIH3	KNG1	0.00363946	Co-expression	Chen-Brown-2002
ITIH3	APOH	0.0022659313	Co-expression	Chen-Brown-2002
ITIH3	SERPINA7	0.0062242514	Co-expression	Chen-Brown-2002
ITIH3	FGL1	0.0028781735	Co-expression	Chen-Brown-2002
ITIH3	ITIH1	0.005791774	Co-expression	Chen-Brown-2002
ITIH3	CP	0.0029743528	Co-expression	Chen-Brown-2002
CFHR1	C4B	0.0049270014	Co-expression	Chen-Brown-2002
CFHR1	FGB	0.0032361906	Co-expression	Chen-Brown-2002
CFHR1	FGG	0.005874136	Co-expression	Chen-Brown-2002
CFHR1	C2	0.005103869	Co-expression	Chen-Brown-2002
CFHR1	C4BPB	0.004225509	Co-expression	Chen-Brown-2002
CFHR1	C4BPA	0.0037042869	Co-expression	Chen-Brown-2002
CFHR1	CFH	0.0062887613	Co-expression	Chen-Brown-2002
CFHR1	SERPIND1	0.004754903	Co-expression	Chen-Brown-2002
CFHR1	SERPING1	0.0033137884	Co-expression	Chen-Brown-2002
CFHR1	SERPINA1	0.003691331	Co-expression	Chen-Brown-2002
CFHR1	F2	0.003552557	Co-expression	Chen-Brown-2002
CFHR1	CPB2	0.0025567114	Co-expression	Chen-Brown-2002
CFHR1	PLG	0.005018026	Co-expression	Chen-Brown-2002
CFHR1	KNG1	0.0057544596	Co-expression	Chen-Brown-2002
CFHR1	HRG	0.010007432	Co-expression	Chen-Brown-2002
CFHR1	APOH	0.0031259987	Co-expression	Chen-Brown-2002
CFHR1	FGL1	0.004316931	Co-expression	Chen-Brown-2002
CFHR1	CP	0.0042758808	Co-expression	Chen-Brown-2002
CFHR1	ITIH3	0.003898935	Co-expression	Chen-Brown-2002
C1QC	C4B	0.0031672698	Co-expression	Perou-Botstein-2000
C3AR1	C1QC	0.0039319536	Co-expression	Perou-Botstein-2000
CD46	C4B	0.005789959	Co-expression	Perou-Botstein-2000
VTN	FGB	0.019628093	Co-expression	Perou-Botstein-2000
CFD	PROS1	0.012339937	Co-expression	Perou-Botstein-2000
C2	C1QC	0.0030969535	Co-expression	Perou-Botstein-2000
C2	C3AR1	0.0070553403	Co-expression	Perou-Botstein-2000
C1R	C4B	0.004116955	Co-expression	Perou-Botstein-2000
C1R	PROS1	0.004020175	Co-expression	Perou-Botstein-2000
C1R	CFD	0.0056281458	Co-expression	Perou-Botstein-2000
C1S	C4B	0.0030012634	Co-expression	Perou-Botstein-2000
C1S	C1QC	0.0014371471	Co-expression	Perou-Botstein-2000
C1S	FGA	0.0030577725	Co-expression	Perou-Botstein-2000
C1S	CD46	0.0024156647	Co-expression	Perou-Botstein-2000
C1S	PROS1	0.0027756302	Co-expression	Perou-Botstein-2000
C1S	C2	0.0027494263	Co-expression	Perou-Botstein-2000
C1S	C1R	0.0021562392	Co-expression	Perou-Botstein-2000
C1S	MBL2	0.004007354	Co-expression	Perou-Botstein-2000
CFB	C4B	0.0062139207	Co-expression	Perou-Botstein-2000
CFB	C1QC	0.0026916969	Co-expression	Perou-Botstein-2000
CFB	C2	0.004926122	Co-expression	Perou-Botstein-2000
CFB	C1R	0.0034597775	Co-expression	Perou-Botstein-2000
CFB	C1S	0.0026011486	Co-expression	Perou-Botstein-2000
C6	FGB	0.02160106	Co-expression	Perou-Botstein-2000
C6	VTN	0.02445052	Co-expression	Perou-Botstein-2000
C7	C1QC	0.0029240514	Co-expression	Perou-Botstein-2000
C7	PROS1	0.006010757	Co-expression	Perou-Botstein-2000
C7	C1R	0.0035128207	Co-expression	Perou-Botstein-2000
C7	C1S	0.0025680638	Co-expression	Perou-Botstein-2000
C4BPB	F5	0.024772346	Co-expression	Perou-Botstein-2000
SERPINA5	C1S	0.003454606	Co-expression	Perou-Botstein-2000
C4BPA	C1R	0.0050110733	Co-expression	Perou-Botstein-2000
C4BPA	C1S	0.0034248298	Co-expression	Perou-Botstein-2000
F8	FGA	0.005031172	Co-expression	Perou-Botstein-2000
F8	C1R	0.0029436394	Co-expression	Perou-Botstein-2000
F8	C1S	0.002168531	Co-expression	Perou-Botstein-2000
F8	C7	0.0042657256	Co-expression	Perou-Botstein-2000
F10	C2	0.008864053	Co-expression	Perou-Botstein-2000
CD55	C4BPB	0.02368461	Co-expression	Perou-Botstein-2000
CFH	FGG	0.009815485	Co-expression	Perou-Botstein-2000
CFH	C1R	0.0036671336	Co-expression	Perou-Botstein-2000
CFH	C1S	0.0028607417	Co-expression	Perou-Botstein-2000
CFH	C4BPA	0.008753807	Co-expression	Perou-Botstein-2000
SERPIND1	FGA	0.010235304	Co-expression	Perou-Botstein-2000
SERPIND1	C4BPA	0.014054758	Co-expression	Perou-Botstein-2000
SERPING1	C4B	0.003535198	Co-expression	Perou-Botstein-2000
SERPING1	C1QC	0.001739727	Co-expression	Perou-Botstein-2000
SERPING1	C2	0.002996632	Co-expression	Perou-Botstein-2000
SERPING1	C1R	0.0022466	Co-expression	Perou-Botstein-2000
SERPING1	C1S	0.0016300038	Co-expression	Perou-Botstein-2000
SERPING1	CFB	0.0027105403	Co-expression	Perou-Botstein-2000
SERPING1	C7	0.0028203074	Co-expression	Perou-Botstein-2000
SERPING1	SERPINA5	0.0038082462	Co-expression	Perou-Botstein-2000
SERPING1	F8	0.0024396377	Co-expression	Perou-Botstein-2000
SERPING1	CFH	0.0030642918	Co-expression	Perou-Botstein-2000
CFI	FGA	0.0095982095	Co-expression	Perou-Botstein-2000
CFI	FGG	0.01748533	Co-expression	Perou-Botstein-2000
CFI	C1R	0.0047726585	Co-expression	Perou-Botstein-2000
CFI	CFH	0.007629904	Co-expression	Perou-Botstein-2000
SERPINA1	C2	0.009052454	Co-expression	Perou-Botstein-2000
SERPINA1	CFB	0.008035557	Co-expression	Perou-Botstein-2000
F2	FGB	0.014879383	Co-expression	Perou-Botstein-2000
F2	MBL2	0.014742509	Co-expression	Perou-Botstein-2000
F2	C6	0.014001623	Co-expression	Perou-Botstein-2000
F2	C4BPA	0.013370047	Co-expression	Perou-Botstein-2000
PLAU	CD55	0.012028978	Co-expression	Perou-Botstein-2000
CD59	PLAU	0.008610818	Co-expression	Perou-Botstein-2000
SERPINC1	MBL2	0.021032041	Co-expression	Perou-Botstein-2000
CPB2	SERPIND1	0.021291342	Co-expression	Perou-Botstein-2000
F13A1	C1QC	0.0036252965	Co-expression	Perou-Botstein-2000
F13A1	C3AR1	0.00853417	Co-expression	Perou-Botstein-2000
F13A1	C1S	0.0030754046	Co-expression	Perou-Botstein-2000
F13A1	SERPING1	0.0037958915	Co-expression	Perou-Botstein-2000
THBD	F8	0.00685807	Co-expression	Perou-Botstein-2000
THBD	CD55	0.022571037	Co-expression	Perou-Botstein-2000
SERPINE1	CD59	0.005979223	Co-expression	Perou-Botstein-2000
C1QB	C1QC	0.0031373894	Co-expression	Perou-Botstein-2000
C1QB	C2	0.005403651	Co-expression	Perou-Botstein-2000
C1QB	C1S	0.0025810006	Co-expression	Perou-Botstein-2000
C1QB	CFB	0.0046497113	Co-expression	Perou-Botstein-2000
C1QB	F8	0.0043477276	Co-expression	Perou-Botstein-2000
C1QB	SERPING1	0.0029638358	Co-expression	Perou-Botstein-2000
F2R	C5	0.011457779	Co-expression	Perou-Botstein-2000
F2R	CFI	0.009225115	Co-expression	Perou-Botstein-2000
F2R	PLAT	0.011881817	Co-expression	Perou-Botstein-2000
VWF	FGG	0.009700175	Co-expression	Perou-Botstein-2000
VWF	C1S	0.002502617	Co-expression	Perou-Botstein-2000
VWF	C7	0.0054922034	Co-expression	Perou-Botstein-2000
VWF	SERPING1	0.0027524424	Co-expression	Perou-Botstein-2000
VWF	C1QB	0.005254653	Co-expression	Perou-Botstein-2000
PLAUR	CD55	0.013392804	Co-expression	Perou-Botstein-2000
PLAUR	PLAU	0.011837966	Co-expression	Perou-Botstein-2000
HRG	C5	0.014794227	Co-expression	Perou-Botstein-2000
APOH	FGG	0.022535067	Co-expression	Perou-Botstein-2000
APOH	C4BPA	0.016480684	Co-expression	Perou-Botstein-2000
APOH	SERPIND1	0.015920296	Co-expression	Perou-Botstein-2000
APOH	F2	0.017890492	Co-expression	Perou-Botstein-2000
SERPINA7	C6	0.019771753	Co-expression	Perou-Botstein-2000
SERPINA7	C5	0.019346774	Co-expression	Perou-Botstein-2000
SERPINA7	HRG	0.02060908	Co-expression	Perou-Botstein-2000
FGL1	FGA	0.012681646	Co-expression	Perou-Botstein-2000
FGL1	FGG	0.024067927	Co-expression	Perou-Botstein-2000
FGL1	APOH	0.018525979	Co-expression	Perou-Botstein-2000
CP	FGG	0.017703531	Co-expression	Perou-Botstein-2000
CP	C2	0.007871886	Co-expression	Perou-Botstein-2000
CP	C1R	0.0051986184	Co-expression	Perou-Botstein-2000
CP	C1S	0.0039148144	Co-expression	Perou-Botstein-2000
CP	CFB	0.0070508975	Co-expression	Perou-Botstein-2000
CP	SERPING1	0.004265171	Co-expression	Perou-Botstein-2000
CP	C1QB	0.0072314185	Co-expression	Perou-Botstein-2000
ITIH3	VTN	0.011511708	Co-expression	Perou-Botstein-2000
ITIH3	C1R	0.004226809	Co-expression	Perou-Botstein-2000
ITIH3	C1S	0.0028754752	Co-expression	Perou-Botstein-2000
CFHR1	CD46	0.0076894844	Co-expression	Perou-Botstein-2000
CFHR1	C1R	0.0051352875	Co-expression	Perou-Botstein-2000
CFHR1	C1S	0.003910894	Co-expression	Perou-Botstein-2000
CFHR1	CFH	0.008558204	Co-expression	Perou-Botstein-2000
CFHR1	VWF	0.008993574	Co-expression	Perou-Botstein-2000
PROS1	FGB	0.01984196	Co-expression	Ramaswamy-Golub-2001
C2	FGG	0.01510937	Co-expression	Ramaswamy-Golub-2001
F13B	FGA	0.018289823	Co-expression	Ramaswamy-Golub-2001
C1S	PROS1	0.012426742	Co-expression	Ramaswamy-Golub-2001
C1S	C2	0.010258052	Co-expression	Ramaswamy-Golub-2001
C1S	C1R	0.013687948	Co-expression	Ramaswamy-Golub-2001
A2M	PROS1	0.01332464	Co-expression	Ramaswamy-Golub-2001
A2M	C1R	0.017809797	Co-expression	Ramaswamy-Golub-2001
A2M	C1S	0.013952621	Co-expression	Ramaswamy-Golub-2001
A2M	C4BPA	0.014587316	Co-expression	Ramaswamy-Golub-2001
F12	F5	0.016882433	Co-expression	Ramaswamy-Golub-2001
F12	SERPINA5	0.016749382	Co-expression	Ramaswamy-Golub-2001
CD55	C4BPA	0.018434152	Co-expression	Ramaswamy-Golub-2001
C3	C1R	0.014848451	Co-expression	Ramaswamy-Golub-2001
C3	C1S	0.011736429	Co-expression	Ramaswamy-Golub-2001
C3	A2M	0.012261936	Co-expression	Ramaswamy-Golub-2001
SERPIND1	FGA	0.01224507	Co-expression	Ramaswamy-Golub-2001
SERPING1	C1R	0.0163636	Co-expression	Ramaswamy-Golub-2001
SERPING1	C1S	0.0134228235	Co-expression	Ramaswamy-Golub-2001
SERPING1	A2M	0.013051167	Co-expression	Ramaswamy-Golub-2001
SERPING1	C3	0.021091787	Co-expression	Ramaswamy-Golub-2001
CFI	C4BPA	0.019239271	Co-expression	Ramaswamy-Golub-2001
CFI	C3	0.021659065	Co-expression	Ramaswamy-Golub-2001
SERPINA1	FGG	0.015755536	Co-expression	Ramaswamy-Golub-2001
SERPINA1	C2	0.013625802	Co-expression	Ramaswamy-Golub-2001
SERPINA1	C1S	0.009718488	Co-expression	Ramaswamy-Golub-2001
SERPINA1	C4BPA	0.018597614	Co-expression	Ramaswamy-Golub-2001
SERPINA1	CFI	0.014758265	Co-expression	Ramaswamy-Golub-2001
CLU	C1S	0.01201958	Co-expression	Ramaswamy-Golub-2001
CLU	C3	0.026731672	Co-expression	Ramaswamy-Golub-2001
CLU	SERPING1	0.018790154	Co-expression	Ramaswamy-Golub-2001
CLU	CFI	0.020338543	Co-expression	Ramaswamy-Golub-2001
CLU	SERPINA1	0.01595695	Co-expression	Ramaswamy-Golub-2001
PLAU	TFPI	0.020245511	Co-expression	Ramaswamy-Golub-2001
PLAU	C1R	0.016028577	Co-expression	Ramaswamy-Golub-2001
PLAU	A2M	0.014481327	Co-expression	Ramaswamy-Golub-2001
PLAU	CD55	0.023316683	Co-expression	Ramaswamy-Golub-2001
PLAU	CFI	0.018141044	Co-expression	Ramaswamy-Golub-2001
CD59	C1R	0.009688387	Co-expression	Ramaswamy-Golub-2001
CD59	C1S	0.008421294	Co-expression	Ramaswamy-Golub-2001
CD59	A2M	0.012177738	Co-expression	Ramaswamy-Golub-2001
CD59	CLU	0.00947293	Co-expression	Ramaswamy-Golub-2001
F11	VTN	0.019809332	Co-expression	Ramaswamy-Golub-2001
CPB2	MBL2	0.014455803	Co-expression	Ramaswamy-Golub-2001
THBD	C5AR1	0.019072536	Co-expression	Ramaswamy-Golub-2001
SERPINF2	PROS1	0.010091547	Co-expression	Ramaswamy-Golub-2001
SERPINE1	C6	0.013705543	Co-expression	Ramaswamy-Golub-2001
C1QB	C3AR1	0.020763429	Co-expression	Ramaswamy-Golub-2001
C1QB	SERPING1	0.020890456	Co-expression	Ramaswamy-Golub-2001
VWF	C5AR1	0.015800547	Co-expression	Ramaswamy-Golub-2001
VWF	PROS1	0.019106781	Co-expression	Ramaswamy-Golub-2001
VWF	C1R	0.01807544	Co-expression	Ramaswamy-Golub-2001
VWF	C1S	0.015751312	Co-expression	Ramaswamy-Golub-2001
VWF	A2M	0.022669125	Co-expression	Ramaswamy-Golub-2001
VWF	C3	0.017211607	Co-expression	Ramaswamy-Golub-2001
VWF	CD59	0.009518886	Co-expression	Ramaswamy-Golub-2001
APOH	C8B	0.020061864	Co-expression	Ramaswamy-Golub-2001
APOH	KLKB1	0.019300189	Co-expression	Ramaswamy-Golub-2001
APOH	PLG	0.010022677	Co-expression	Ramaswamy-Golub-2001
SERPINA7	F11	0.021791816	Co-expression	Ramaswamy-Golub-2001
CFHR3	C8A	0.019505784	Co-expression	Ramaswamy-Golub-2001
ITIH1	CFH	0.009249955	Co-expression	Ramaswamy-Golub-2001
CP	C3	0.023123726	Co-expression	Ramaswamy-Golub-2001
CP	CLU	0.02540345	Co-expression	Ramaswamy-Golub-2001
ITIH3	SERPINB2	0.018904142	Co-expression	Ramaswamy-Golub-2001
CFHR1	C2	0.010360851	Co-expression	Ramaswamy-Golub-2001
CFHR1	C1S	0.014104073	Co-expression	Ramaswamy-Golub-2001
CFHR1	C4BPA	0.017473869	Co-expression	Ramaswamy-Golub-2001
CFHR1	A2M	0.015112617	Co-expression	Ramaswamy-Golub-2001
CFHR1	C3	0.013513504	Co-expression	Ramaswamy-Golub-2001
CFHR1	VWF	0.01750114	Co-expression	Ramaswamy-Golub-2001
GP1BB	C3AR1	0.020978646	Co-expression	Ramaswamy-Golub-2001
GP1BB	BDKRB1	0.016855314	Co-expression	Ramaswamy-Golub-2001
PF4V1	KNG1	0.022306452	Co-expression	Ramaswamy-Golub-2001
HPX	BDKRB1	0.017307967	Co-expression	Ramaswamy-Golub-2001
BDKRB1	CR1	0.016499473	Co-expression	Wang-Maris-2006
MBL2	FGA	0.018396938	Co-expression	Wang-Maris-2006
MBL2	BDKRB1	0.01855773	Co-expression	Wang-Maris-2006
C8G	FGA	0.016348144	Co-expression	Wang-Maris-2006
C8G	BDKRB1	0.013277408	Co-expression	Wang-Maris-2006
C1S	C1R	0.0075258114	Co-expression	Wang-Maris-2006
C7	C1R	0.011559019	Co-expression	Wang-Maris-2006
C7	C1S	0.012222089	Co-expression	Wang-Maris-2006
C4BPB	MASP2	0.020215528	Co-expression	Wang-Maris-2006
C8B	CFD	0.0110112	Co-expression	Wang-Maris-2006
F8	F13B	0.007569217	Co-expression	Wang-Maris-2006
F10	FGA	0.00923913	Co-expression	Wang-Maris-2006
F10	BDKRB1	0.008353026	Co-expression	Wang-Maris-2006
F10	MBL2	0.010502812	Co-expression	Wang-Maris-2006
F10	C8G	0.009663404	Co-expression	Wang-Maris-2006
C9	F10	0.009418953	Co-expression	Wang-Maris-2006
CFH	CFD	0.012508687	Co-expression	Wang-Maris-2006
CFH	C1R	0.0079111755	Co-expression	Wang-Maris-2006
CFH	C1S	0.008161963	Co-expression	Wang-Maris-2006
CFH	C7	0.01194299	Co-expression	Wang-Maris-2006
SERPING1	C1R	0.010203864	Co-expression	Wang-Maris-2006
SERPING1	C1S	0.009654399	Co-expression	Wang-Maris-2006
SERPING1	CFH	0.010256683	Co-expression	Wang-Maris-2006
C5	F10	0.009572917	Co-expression	Wang-Maris-2006
CFI	PROS1	0.008015221	Co-expression	Wang-Maris-2006
CFI	C1R	0.007005643	Co-expression	Wang-Maris-2006
CFI	C1S	0.00638467	Co-expression	Wang-Maris-2006
CFI	CFH	0.008230553	Co-expression	Wang-Maris-2006
CFI	SERPING1	0.009328512	Co-expression	Wang-Maris-2006
SERPINA1	C3AR1	0.01043971	Co-expression	Wang-Maris-2006
CLU	FGG	0.015540587	Co-expression	Wang-Maris-2006
PLAU	CFI	0.004391212	Co-expression	Wang-Maris-2006
CD59	PROS1	0.009885829	Co-expression	Wang-Maris-2006
CPB2	MASP1	0.022816572	Co-expression	Wang-Maris-2006
CPB2	C8B	0.008350827	Co-expression	Wang-Maris-2006
F9	SERPINC1	0.029234076	Co-expression	Wang-Maris-2006
F13A1	CFD	0.019573824	Co-expression	Wang-Maris-2006
F13A1	C1R	0.010915491	Co-expression	Wang-Maris-2006
F13A1	C1S	0.01068572	Co-expression	Wang-Maris-2006
F13A1	CFH	0.012866857	Co-expression	Wang-Maris-2006
F13A1	SERPING1	0.015723156	Co-expression	Wang-Maris-2006
F13A1	CFI	0.011851225	Co-expression	Wang-Maris-2006
THBD	PROS1	0.0066986145	Co-expression	Wang-Maris-2006
THBD	CFD	0.009248347	Co-expression	Wang-Maris-2006
THBD	C1S	0.0057444293	Co-expression	Wang-Maris-2006
THBD	CFH	0.007335418	Co-expression	Wang-Maris-2006
THBD	F13A1	0.00994355	Co-expression	Wang-Maris-2006
SERPINE1	PLAU	0.006408421	Co-expression	Wang-Maris-2006
C1QB	C3AR1	0.014056376	Co-expression	Wang-Maris-2006
C1QB	SERPING1	0.015313211	Co-expression	Wang-Maris-2006
PLG	FGA	0.014336537	Co-expression	Wang-Maris-2006
PROC	C6	0.009900905	Co-expression	Wang-Maris-2006
F3	PROS1	0.010459746	Co-expression	Wang-Maris-2006
F3	CFH	0.009056525	Co-expression	Wang-Maris-2006
F3	THBD	0.009210371	Co-expression	Wang-Maris-2006
PLAT	PROS1	0.011920971	Co-expression	Wang-Maris-2006
PLAT	CD59	0.012647539	Co-expression	Wang-Maris-2006
F2R	CD55	0.015405698	Co-expression	Wang-Maris-2006
PLAUR	SERPINA1	0.015017313	Co-expression	Wang-Maris-2006
PLAUR	PLAU	0.008195441	Co-expression	Wang-Maris-2006
APOH	F13B	0.01704174	Co-expression	Wang-Maris-2006
SERPINB2	PROC	0.012629445	Co-expression	Wang-Maris-2006
FGL1	CR1	0.0070329453	Co-expression	Wang-Maris-2006
FGL1	F13B	0.0051619923	Co-expression	Wang-Maris-2006
FGL1	SERPINC1	0.007739415	Co-expression	Wang-Maris-2006
FGL1	KLKB1	0.007194494	Co-expression	Wang-Maris-2006
FGL1	APOH	0.007064022	Co-expression	Wang-Maris-2006
ITIH1	F2	0.015430683	Co-expression	Wang-Maris-2006
AMBP	C8B	0.0072106645	Co-expression	Wang-Maris-2006
CP	MBL2	0.014112493	Co-expression	Wang-Maris-2006
CFHR4	CFHR3	0.015240968	Co-expression	Wang-Maris-2006
ITIH3	F7	0.009186677	Co-expression	Wang-Maris-2006
ITIH3	PLG	0.015116775	Co-expression	Wang-Maris-2006
PF4V1	C2	0.020739468	Co-expression	Wang-Maris-2006
HP	CFH	0.009070224	Co-expression	Wang-Maris-2006
HP	CFI	0.008365447	Co-expression	Wang-Maris-2006
HP	PF4V1	0.036868203	Co-expression	Wang-Maris-2006
C8G	MASP1	0.021611052	Co-expression	Burington-Shaughnessy-2008
C1S	C1R	0.018029224	Co-expression	Burington-Shaughnessy-2008
F7	MASP2	0.0036667846	Co-expression	Burington-Shaughnessy-2008
F7	CR1	0.002659788	Co-expression	Burington-Shaughnessy-2008
F7	BDKRB1	0.0011457081	Co-expression	Burington-Shaughnessy-2008
F7	MBL2	0.0028412316	Co-expression	Burington-Shaughnessy-2008
CFB	C2	0.020476429	Co-expression	Burington-Shaughnessy-2008
C6	F7	0.0017097434	Co-expression	Burington-Shaughnessy-2008
C7	F13B	0.024129426	Co-expression	Burington-Shaughnessy-2008
SERPINA5	F7	0.0018019859	Co-expression	Burington-Shaughnessy-2008
C4BPA	F7	0.000997501	Co-expression	Burington-Shaughnessy-2008
BDKRB2	F7	0.0026201494	Co-expression	Burington-Shaughnessy-2008
F10	FGA	0.012864415	Co-expression	Burington-Shaughnessy-2008
C9	BDKRB1	0.008849001	Co-expression	Burington-Shaughnessy-2008
C9	F7	0.0014884437	Co-expression	Burington-Shaughnessy-2008
CD55	TFPI	0.01629115	Co-expression	Burington-Shaughnessy-2008
CD55	CR2	0.016992277	Co-expression	Burington-Shaughnessy-2008
CFH	TFPI	0.025993276	Co-expression	Burington-Shaughnessy-2008
CFH	CR2	0.021978417	Co-expression	Burington-Shaughnessy-2008
C8A	F7	0.0024418018	Co-expression	Burington-Shaughnessy-2008
SERPING1	PROS1	0.016614592	Co-expression	Burington-Shaughnessy-2008
SERPING1	C2	0.015675269	Co-expression	Burington-Shaughnessy-2008
SERPING1	CFB	0.016317643	Co-expression	Burington-Shaughnessy-2008
C5	F8	0.027161557	Co-expression	Burington-Shaughnessy-2008
CFI	PROS1	0.014793633	Co-expression	Burington-Shaughnessy-2008
CFI	C2	0.024441294	Co-expression	Burington-Shaughnessy-2008
CFI	CFB	0.027369034	Co-expression	Burington-Shaughnessy-2008
CFI	SERPING1	0.017985664	Co-expression	Burington-Shaughnessy-2008
SERPINA1	PROS1	0.011376457	Co-expression	Burington-Shaughnessy-2008
F2	SERPIND1	0.010176953	Co-expression	Burington-Shaughnessy-2008
CLU	PROS1	0.012215458	Co-expression	Burington-Shaughnessy-2008
PLAU	BDKRB1	0.005557223	Co-expression	Burington-Shaughnessy-2008
PLAU	F7	0.0010427922	Co-expression	Burington-Shaughnessy-2008
PLAU	BDKRB2	0.011832016	Co-expression	Burington-Shaughnessy-2008
PLAU	C9	0.0066426876	Co-expression	Burington-Shaughnessy-2008
CPB2	F7	0.0010487257	Co-expression	Burington-Shaughnessy-2008
CPB2	C8B	0.0078108725	Co-expression	Burington-Shaughnessy-2008
F13A1	PROS1	0.017251985	Co-expression	Burington-Shaughnessy-2008
F13A1	CLU	0.019330764	Co-expression	Burington-Shaughnessy-2008
THBD	F7	0.0019493755	Co-expression	Burington-Shaughnessy-2008
SERPINF2	MASP1	0.0103324065	Co-expression	Burington-Shaughnessy-2008
SERPINF2	CFD	0.014597643	Co-expression	Burington-Shaughnessy-2008
SERPINF2	F7	0.0013375424	Co-expression	Burington-Shaughnessy-2008
C1QB	C3AR1	0.012140758	Co-expression	Burington-Shaughnessy-2008
C1QB	C2	0.010885081	Co-expression	Burington-Shaughnessy-2008
PROC	SERPINE1	0.005365279	Co-expression	Burington-Shaughnessy-2008
KNG1	F7	0.0037463817	Co-expression	Burington-Shaughnessy-2008
