Gene 1	Gene 2	Weight	Network group	Network
CRK	PTK2B	0.006612597	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CRK	CRKL	0.009041893	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CRK	WASL	0.013303348	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CRK	PXN	0.0071227313	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CRK	VAV1	0.0074325604	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CRK	PIK3R1	0.0037880351	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CRK	SHC1	0.0051741293	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	CCL5	0.006017223	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	SHC4	0.06916295	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	SHC3	0.011015783	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PIK3R3	0.010493402	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	VAV3	0.008904278	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	SHC2	0.014553038	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PIK3R2	0.004004084	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	SOS2	0.0080646565	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	BCAR1	0.0028571035	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PIK3CB	0.008619248	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PTK2	0.0017538504	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	VAV2	0.0072725997	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	ITK	0.005556556	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	SOS1	0.0029340645	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PIK3CG	0.004130734	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PTK2B	0.0021112629	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	CRKL	0.0028868862	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	WASL	0.0042474787	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PXN	0.0022741382	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	WAS	0.0027098497	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	JAK2	0.0018456961	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	VAV1	0.00237306	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	CSK	0.0028866068	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PAK1	0.0021351133	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	PIK3R1	0.00120944	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	SHC1	0.0016519906	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GRB2	CRK	0.0022779547	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	ARRB1	0.0065551857	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	GRK5	0.014379259	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	IKBKB	0.0048762728	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	ADRBK1	0.009143938	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	NFKBIB	0.019144826	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	PRKACA	0.0027666283	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	STAT1	0.0058167297	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	CHUK	0.0054749656	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKBIA	PIK3R1	0.0035258757	Physical Interactions	IREF-SMALL-SCALE-STUDIES
IKBKG	IKBKB	0.003640363	Physical Interactions	IREF-SMALL-SCALE-STUDIES
IKBKG	FGR	0.012259314	Physical Interactions	IREF-SMALL-SCALE-STUDIES
IKBKG	NFKBIB	0.014292498	Physical Interactions	IREF-SMALL-SCALE-STUDIES
IKBKG	CHUK	0.004087315	Physical Interactions	IREF-SMALL-SCALE-STUDIES
IKBKG	NFKBIA	0.004614637	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	PIK3R3	0.011777617	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	BCAR1	0.0032067646	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	PTK2	0.001968492	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	PIK3CG	0.0046362663	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	PRKCB	0.0021509326	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	PTK2B	0.002369646	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	CRKL	0.0032401925	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	JAK2	0.0020715783	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	CSK	0.0032398787	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	PAK1	0.0023964152	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	MAPK3	0.0013417854	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	STAT3	0.0015718738	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	SHC1	0.0018541663	Physical Interactions	IREF-SMALL-SCALE-STUDIES
LYN	IKBKG	0.0017766256	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	IL8	0.008372937	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	NCF1	0.0038901286	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	IKBKB	0.0020486526	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	NFKBIB	0.008043254	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	PRKCZ	0.0025547063	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	PRKACA	0.0011623347	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	STAT1	0.002443764	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	CHUK	0.0023001793	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	STAT3	0.001715298	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	NFKBIA	0.0025969355	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RELA	IKBKG	0.0019387323	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	SOS2	0.020295301	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	PIK3CD	0.020242989	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	TIAM1	0.014140512	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	BRAF	0.009042104	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	SOS1	0.0073837894	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	PIK3CG	0.010395295	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	PRKCZ	0.0052491324	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	RAP1B	0.022019474	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	VAV1	0.00597198	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	MAP2K1	0.0073337723	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	PIK3CA	0.009214274	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	RAF1	0.0034097305	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	PIK3R1	0.0030436444	Physical Interactions	IREF-SMALL-SCALE-STUDIES
HRAS	GRB2	0.0018303114	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	AKT3	0.0154236695	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	AKT2	0.0071784817	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	ARRB1	0.004378539	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	PTK2	0.0034152262	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	PRKCB	0.0037317507	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	PXN	0.004428369	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	PRKCZ	0.004061672	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	PRKACA	0.0018479706	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	PIK3R1	0.0023551104	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	IKBKG	0.0030823487	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GSK3B	RELA	0.0017346242	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	PREX1	0.026137931	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	BRAF	0.004338177	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	AKT2	0.0044509536	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	NCF1	0.0038348495	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	ARRB1	0.0027148742	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	FOXO3	0.0056341323	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	IKBKB	0.002019541	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	GSK3A	0.0056437575	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	PRKCZ	0.0025184036	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	STAT1	0.0024090377	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	CHUK	0.0022674936	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	PIK3CA	0.00442078	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	CSK	0.0034852591	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	RAF1	0.0016359043	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	PAK1	0.0025779135	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	PIK3R1	0.0014602653	Physical Interactions	IREF-SMALL-SCALE-STUDIES
AKT1	GSK3B	0.0017099751	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	PLCB1	0.0120974975	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	BRAF	0.0047088377	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	ARRB1	0.0029468369	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	STAT5B	0.0050509064	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	FOXO3	0.006115521	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	SOS1	0.0038452407	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	KRAS	0.0071514724	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	CRKL	0.003783411	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	PXN	0.0029803736	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	PRKCZ	0.0027335798	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	VAV1	0.0031100158	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	MAP2K1	0.0038191935	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	RAF1	0.0017756784	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	PAK1	0.0027981743	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	MAPK3	0.0015667358	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	STAT3	0.0018353986	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	SHC1	0.0021650174	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	GRB2	0.0009531675	Physical Interactions	IREF-SMALL-SCALE-STUDIES
MAPK1	GSK3B	0.0018560778	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	VAV3	0.014204084	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	PLCB2	0.0130896345	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	DOCK2	0.022420645	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	TIAM1	0.008963342	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	NCF1	0.0050665853	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	VAV2	0.011601233	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	WAS	0.004322746	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	STAT1	0.0031828096	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	VAV1	0.0037854996	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	PAK1	0.0034059274	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	PIK3R1	0.0019292957	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	STAT3	0.0022340405	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RAC1	AKT1	0.0014008037	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	BCAR1	0.005299977	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	PARD3	0.005169516	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	ROCK1	0.008668243	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	WASL	0.007879147	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	RAC2	0.0100509785	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	WAS	0.0050268187	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	PRKCZ	0.003869242	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	VAV1	0.004402068	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	PAK1	0.0039606723	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	PIK3R1	0.002243532	Physical Interactions	IREF-SMALL-SCALE-STUDIES
CDC42	RAC1	0.0021521763	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RHOA	VAV3	0.017734542	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RHOA	ROCK2	0.022949126	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RHOA	VAV2	0.014484747	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RHOA	ROCK1	0.009306883	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RHOA	PRKCZ	0.0041543124	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RHOA	PRKACA	0.0018901199	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RHOA	VAV1	0.0047263945	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RHOA	IKBKG	0.003152652	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	ADCY5	0.01999422	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG8	0.055761945	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNGT2	0.046730954	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG13	0.0323371	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG3	0.04877453	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG7	0.055761945	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG2	0.014135404	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG4	0.03532819	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	ADCY6	0.05764747	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG11	0.08344756	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG5	0.055761945	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG10	0.057845682	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNG12	0.048233073	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	ARRB1	0.006876633	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNGT1	0.025888877	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	ADRBK1	0.00959233	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNAI1	0.010851187	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNAI3	0.010216245	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	GNAI2	0.006510908	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	PAK1	0.006529719	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	RAP1A	0.0085466765	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GNB1	AKT1	0.0026855692	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	NCF1	0.007036635	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	IKBKB	0.0037056927	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	PRKACA	0.002102482	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	CHUK	0.0041606654	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	STAT3	0.0031027067	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	NFKBIA	0.004697451	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	IKBKG	0.0035068644	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	RELA	0.001973525	Physical Interactions	IREF-SMALL-SCALE-STUDIES
NFKB1	GSK3B	0.0031376644	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	CCR7	0.038358416	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	CXCR4	0.010355136	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	AKT2	0.010793313	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	MAP2K1	0.008532317	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	CSK	0.008451559	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	RAF1	0.0039669764	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	MAPK3	0.003500186	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	NFKBIA	0.0062079364	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	AKT1	0.0025710587	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ARRB2	MAPK1	0.0027907335	Physical Interactions	IREF-SMALL-SCALE-STUDIES
PIK3R6	PIK3CG	0.13124956	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL8	0.114290416	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL13	0.12935744	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CXCL13	0.12160873	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL7	0.08211228	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL21	0.12005386	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL25	0.15696418	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL19	0.13393869	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL11	0.14343686	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL2	0.06526115	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR4	CCL5	0.068409406	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL3L1	0.13884528	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL28	0.17765857	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL14	0.12144599	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL27	0.2307999	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL8	0.07868913	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL3	0.0697758	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL13	0.089062795	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL7	0.056534432	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL21	0.08265726	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL25	0.108070076	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL19	0.09221698	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL11	0.0987565	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL2	0.0449324	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL4	0.07757905	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR2	CCL5	0.04709998	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS11	GNB5	0.23982027	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GUCY1B3	GUCY1A2	0.21378928	Physical Interactions	IREF-SMALL-SCALE-STUDIES
GUCY1A3	GUCY1B3	0.2910752	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS6	GNB4	0.086234875	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS6	GNB3	0.08416984	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS6	GNB5	0.1020061	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS6	GNB2	0.057925284	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS6	GNB1	0.03863086	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS7	GNB5	0.0828895	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS7	GNAI3	0.047145095	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR1	CCL17	0.21859877	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR1	CCL8	0.1347201	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR1	CXCL5	0.25408557	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR1	CCL7	0.09679005	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR1	CXCL1	0.22618513	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR1	CCL2	0.07692674	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR1	IL8	0.091613	Physical Interactions	IREF-SMALL-SCALE-STUDIES
ACKR1	CCL5	0.08063775	Physical Interactions	IREF-SMALL-SCALE-STUDIES
STAT6	STAT2	0.044726383	Physical Interactions	IREF-SMALL-SCALE-STUDIES
STAT6	JAK3	0.02450477	Physical Interactions	IREF-SMALL-SCALE-STUDIES
STAT6	PRKCZ	0.013324022	Physical Interactions	IREF-SMALL-SCALE-STUDIES
STAT6	NFKBIA	0.013544267	Physical Interactions	IREF-SMALL-SCALE-STUDIES
STAT6	RELA	0.005690309	Physical Interactions	IREF-SMALL-SCALE-STUDIES
STAT6	NFKB1	0.010292882	Physical Interactions	IREF-SMALL-SCALE-STUDIES
BLNK	VAV3	0.048892744	Physical Interactions	IREF-SMALL-SCALE-STUDIES
BLNK	ITK	0.030510643	Physical Interactions	IREF-SMALL-SCALE-STUDIES
BLNK	CRKL	0.015851682	Physical Interactions	IREF-SMALL-SCALE-STUDIES
BLNK	VAV1	0.0130303	Physical Interactions	IREF-SMALL-SCALE-STUDIES
BLNK	GRB2	0.003993568	Physical Interactions	IREF-SMALL-SCALE-STUDIES
BLNK	LYN	0.004482313	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS9	GNB5	0.076724075	Physical Interactions	IREF-SMALL-SCALE-STUDIES
RGS9	GNAT1	0.15472376	Physical Interactions	IREF-SMALL-SCALE-STUDIES
PRKACB	PRKX	0.3017848	Physical Interactions	Hein-Mann-2015
ROCK1	ROCK2	0.33218837	Physical Interactions	Hein-Mann-2015
CRKL	SOS1	0.302319	Physical Interactions	Hein-Mann-2015
PRKACA	PRKACB	0.048649248	Physical Interactions	Hein-Mann-2015
MAP2K1	BRAF	0.2665249	Physical Interactions	Hein-Mann-2015
PIK3CA	PIK3R3	0.5050957	Physical Interactions	Hein-Mann-2015
PIK3CA	PIK3R2	0.5050957	Physical Interactions	Hein-Mann-2015
RAF1	MAP2K1	0.06435081	Physical Interactions	Hein-Mann-2015
PIK3R1	PIK3CD	0.51559407	Physical Interactions	Hein-Mann-2015
PIK3R1	PIK3CB	0.51559407	Physical Interactions	Hein-Mann-2015
PIK3R1	PIK3CA	0.1022985	Physical Interactions	Hein-Mann-2015
IKBKG	IKBKB	0.26441884	Physical Interactions	Hein-Mann-2015
IKBKG	CHUK	0.41954932	Physical Interactions	Hein-Mann-2015
IKBKG	NFKBIA	0.047853436	Physical Interactions	Hein-Mann-2015
RELA	NFKBIA	0.41063637	Physical Interactions	Hein-Mann-2015
GSK3B	PRKACB	0.016512366	Physical Interactions	Hein-Mann-2015
GNB1	GNG12	0.18626201	Physical Interactions	Hein-Mann-2015
NFKB1	NFKBIA	0.2742277	Physical Interactions	Hein-Mann-2015
PIK3R2	PIK3R3	0.1319286	Physical Interactions	Brehme-Superti-Furga-2009
PIK3CD	PIK3R2	0.1319286	Physical Interactions	Brehme-Superti-Furga-2009
PIK3CB	PIK3R2	0.093771	Physical Interactions	Brehme-Superti-Furga-2009
PIK3CA	PIK3R2	0.10087607	Physical Interactions	Brehme-Superti-Furga-2009
PIK3R1	PIK3R2	0.12424594	Physical Interactions	Brehme-Superti-Furga-2009
SHC1	PIK3R2	0.0031880378	Physical Interactions	Brehme-Superti-Furga-2009
SHC1	SOS2	0.07395239	Physical Interactions	Brehme-Superti-Furga-2009
SHC1	PRKCD	0.12667088	Physical Interactions	Brehme-Superti-Furga-2009
CRK	PIK3R3	0.076946266	Physical Interactions	Brehme-Superti-Furga-2009
CRK	PIK3R2	0.0036385453	Physical Interactions	Brehme-Superti-Furga-2009
CRK	SOS2	0.084402755	Physical Interactions	Brehme-Superti-Furga-2009
CRK	PIK3CD	0.076946266	Physical Interactions	Brehme-Superti-Furga-2009
CRK	PIK3CB	0.054691162	Physical Interactions	Brehme-Superti-Furga-2009
CRK	PIK3CA	0.058835134	Physical Interactions	Brehme-Superti-Furga-2009
CRK	SHC1	0.0018593968	Physical Interactions	Brehme-Superti-Furga-2009
GRB2	PIK3R2	0.0029550998	Physical Interactions	Brehme-Superti-Furga-2009
GRB2	PIK3CA	0.047783848	Physical Interactions	Brehme-Superti-Furga-2009
CHUK	IKBKB	0.15583473	Physical Interactions	Li-Dorf-2011 A
IKBKG	IKBKB	0.2054695	Physical Interactions	Li-Dorf-2011 A
IKBKG	CHUK	0.27988333	Physical Interactions	Li-Dorf-2011 A
RELA	CHUK	0.65157133	Physical Interactions	Li-Dorf-2011 A
GRB2	VAV3	1	Physical Interactions	Thalappilly-Dusetti-2008
PRKACA	PRKACB	0.76536685	Physical Interactions	Havugimana-Emili-2012
GNAI3	GNAI1	0.29858515	Physical Interactions	Havugimana-Emili-2012
GNAI2	GNAI1	0.20187612	Physical Interactions	Havugimana-Emili-2012
GNAI2	GNAI3	0.12783921	Physical Interactions	Havugimana-Emili-2012
PIK3R1	PIK3CB	1	Physical Interactions	Havugimana-Emili-2012
RAP1A	GNG12	0.14738603	Physical Interactions	Havugimana-Emili-2012
CDC42	RAP1A	0.47567075	Physical Interactions	Havugimana-Emili-2012
GNB1	GNAI1	0.342568	Physical Interactions	Havugimana-Emili-2012
GNB1	GNAI3	0.21693316	Physical Interactions	Havugimana-Emili-2012
GNB1	GNAI2	0.14667046	Physical Interactions	Havugimana-Emili-2012
ADCY2	ADCY5	0.45771015	Physical Interactions	IREF-BIOGRID
