Study,parent,DataType,Contrast,name,LogFC,size,PValue,AdjPValue
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,AD-NCI,LGALS3,-0.030477479,0.030477479,0.005056415,0.173490427
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,AD-NCI,LGALS3,-0.038225891,0.038225891,0.003736261,0.067393913
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,AD-NCI,ATR,0.017070244,0.017070244,0.002889807,0.058182163
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,AD-DNAD,LGALS3,-0.065999997,0.065999997,0.001028207,0.163381103
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,AD-NCI,EGR1,-0.371027246,0.371027246,6.95E-05,0.005928685
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,AD-NCI,LGALS3,-0.066397248,0.066397248,8.38E-05,0.006714127
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,PC-NCI,LGALS3,-0.224883573,0.224883573,0.004899526,0.963350897
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,AD-NCI,EGR1,-0.490536843,0.490536843,7.20E-05,0.009304538
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,AD-PC,SLC16A3,0.266652909,0.266652909,0.004436129,0.477945441
ROSMAP,Dorsolateral Prefrontal Cortex,Microarray,DNAD-NCI,SLC16A3,0.285282402,0.285282402,0.003413833,0.479469723
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B2,EGR1,-0.308782572,0.308782572,0.003918475,0.100596986
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,B3-B2,PGF,0.200550455,0.200550455,0.005441212,0.119023052
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,C3-C0,EGR1,-0.45451669,0.45451669,9.28E-05,0.006465049
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,C3-C0,PGF,0.248830498,0.248830498,0.001486441,0.028548349
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,C3-C0,MET,-0.327775844,0.327775844,0.000686113,0.018488995
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,C3-C0,HIF1AN,-0.13982638,0.13982638,0.002125789,0.035272291
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EGR1,-0.304718659,0.304718659,0.001654906,0.067462483
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,PGF,0.208913966,0.208913966,0.001200579,0.057934951
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,MET,-0.205931132,0.205931132,0.009020649,0.166442741
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EIF4EBP1,0.152722521,0.152722521,0.002370101,0.083141004
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,DNAD-NCI,VEGFA,0.749248632,0.749248632,0.00999709,0.990562211
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EGR1,-0.508910327,0.508910327,4.74E-06,0.00025741
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,PGF,0.337090413,0.337090413,5.93E-06,0.000302025
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,MET,-0.386233024,0.386233024,2.75E-05,0.00085954
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EIF4EBP1,0.174151389,0.174151389,0.003097169,0.026159047
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,ATR,-0.157128449,0.157128449,0.003230326,0.027043092
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,HIF1AN,-0.126379658,0.126379658,0.003764534,0.030333916
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-PC,PGF,0.283856707,0.283856707,9.33E-05,0.005824814
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-PC,MET,-0.292115431,0.292115431,0.001145769,0.023148727
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-PC,ATR,-0.162697548,0.162697548,0.001829499,0.03090602
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-DNAD,PGF,0.297164366,0.297164366,0.006460334,0.674056161
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EGR1,-0.638500739,0.638500739,2.04E-06,0.000159275
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,PGF,0.380672624,0.380672624,1.17E-05,0.000535057
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,MET,-0.386704222,0.386704222,0.00050962,0.007558616
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EIF4EBP1,0.185326417,0.185326417,0.007355431,0.053948512
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,ATR,-0.163245354,0.163245354,0.008222791,0.058692664
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,HIF1AN,-0.137557276,0.137557276,0.008862353,0.062084234
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-PC,SLC16A3,0.54522005,0.54522005,0.005861448,0.4640092
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-DNAD,PGF,0.610167564,0.610167564,0.002447171,0.295399486
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EGR1,-0.691503441,0.691503441,0.000164881,0.012574894
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-PC,SLC16A3,0.54522005,0.54522005,0.007569821,0.499492005
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EGR1,-0.354883372,0.354883372,3.85E-05,0.000865697
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,PGF,0.260526987,0.260526987,6.73E-06,0.00025173
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,MET,-0.307338034,0.307338034,1.67E-05,0.000475853
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,EIF4EBP1,0.160229753,0.160229753,0.000443061,0.005309227
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,ATR,-0.136113053,0.136113053,0.001009195,0.010077271
ROSMAP,Dorsolateral Prefrontal Cortex,RNA-Seq,AD-NCI,HIF1AN,-0.099307276,0.099307276,0.003273786,0.02521143
